entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,7,2022-01-01 00:30:00,2022-01-01 03:30:00,2231.940747210162,2279.42247388377,-1,-0.021273739785860446,-2127.373978586045,6,-2.1273739785860446,1.9051563585789522,-1.1166400957099625,0.8955436974204277,Sideways,10800.0,0,Saturday,Asia,2022,1,97872.62602141396,0.0,2127.373978586045
7,33,2022-01-01 03:30:00,2022-01-01 16:30:00,2279.42247388377,2602.838540207929,-1,-0.14188509152193696,-13886.666500540628,26,-19.328284901410832,0.013699697079982975,-1035.6805022298586,0.0007087901047538363,Sideways,46800.0,3,Saturday,Asia,2022,1,83985.95952087332,0.0,16014.040479126674
33,34,2022-01-01 16:30:00,2022-01-01 17:00:00,2602.838540207929,2655.70344356959,1,0.020310481247691303,1705.7952559180587,1,0.0,2.0310481247691303,1.0,2.0310481247691303,Bullish,1800.0,16,Saturday,NY,2022,1,85691.75477679138,1705.7952559180587,16014.040479126674
34,46,2022-01-01 17:00:00,2022-01-01 23:00:00,2655.70344356959,2750.529627512239,-1,-0.03570661632881378,-3059.762610357686,12,-7.342568223267754,-0.0,0.0,-0.0,Bullish,21600.0,17,Saturday,NY,2022,1,82631.9921664337,1705.7952559180587,19073.80308948436
46,47,2022-01-01 23:00:00,2022-01-01 23:30:00,2750.529627512239,2787.269936125925,1,0.013357539670247665,1103.7601133947323,1,0.0,1.3357539670247665,1.0,1.3357539670247665,Bullish,1800.0,23,Saturday,Late,2022,1,83735.75227982843,2809.5553693127913,19073.80308948436
47,53,2022-01-01 23:30:00,2022-01-02 02:30:00,2787.269936125925,2713.637721680121,-1,0.02641732452657486,2212.0745424531083,6,-5.027649988299787,2.641732452657486,1.0,0.5254408041142989,Bullish,10800.0,23,Saturday,Late,2022,1,85947.82682228154,5021.6299117659,19073.80308948436
53,63,2022-01-02 02:30:00,2022-01-02 07:30:00,2713.637721680121,2780.59937731139,1,0.024675974650665733,2120.8463959464275,10,-2.7864180704287533,2.4675974650665733,1.0,0.885580484584956,Bullish,18000.0,2,Sunday,Asia,2022,1,88068.67321822797,7142.476307712328,19073.80308948436
63,67,2022-01-02 07:30:00,2022-01-02 09:30:00,2780.59937731139,2625.21059211092,-1,0.05588319787035201,4921.559091633604,4,-0.0,5.588319787035201,1.0,5.588319787035201,Bullish,7200.0,7,Sunday,Asia,2022,1,92990.23230986157,12064.035399345932,19073.80308948436
67,82,2022-01-02 09:30:00,2022-01-02 17:00:00,2625.21059211092,2751.95647307576,1,0.048280271817326526,4489.593692276456,15,-1.6313354315182327,4.8280271817326526,1.0,2.9595551524552857,Bullish,27000.0,9,Sunday,London,2022,1,97479.82600213803,16553.629091622388,19073.80308948436
82,101,2022-01-02 17:00:00,2022-01-03 02:30:00,2751.95647307576,2866.900982339489,-1,-0.04176828753954087,-4071.565401761714,19,-9.66468530735205,1.1479196703361394,-3.638607179482348,0.11877465575241257,Bullish,34200.0,17,Sunday,NY,2022,1,93408.26060037632,16553.629091622388,23145.368491246074
101,106,2022-01-03 02:30:00,2022-01-03 05:00:00,2866.900982339489,2943.355559719531,1,0.026668021620213977,2491.0135131974166,5,-1.7950047883736775,2.6668021620213977,1.0,1.4856796924968607,Sideways,9000.0,2,Monday,Asia,2022,1,95899.27411357373,19044.642604819805,23145.368491246074
106,109,2022-01-03 05:00:00,2022-01-03 06:30:00,2943.355559719531,2798.684815336249,-1,0.049151637118917235,4713.606321197949,3,-0.05697795760275515,4.915163711891724,1.0,86.26430147180378,Bullish,5400.0,5,Monday,Asia,2022,1,100612.88043477168,23758.248926017754,23145.368491246074
109,129,2022-01-03 06:30:00,2022-01-03 16:30:00,2798.684815336249,2665.344773158132,1,-0.047643822358073185,-4793.582202368319,20,-11.007782217770224,0.16571184887699264,-28.75100524250323,0.015054063170824599,Sideways,36000.0,6,Monday,Asia,2022,1,95819.29823240337,23758.248926017754,27938.95069361439
129,130,2022-01-03 16:30:00,2022-01-03 17:00:00,2665.344773158132,2548.828467108606,-1,0.043715284875309735,4188.767918781775,1,-0.0,4.3715284875309735,1.0,4.3715284875309735,Sideways,1800.0,16,Monday,NY,2022,1,100008.06615118514,27947.016844799527,27938.95069361439
130,140,2022-01-03 17:00:00,2022-01-03 22:00:00,2548.828467108606,2615.005355081571,1,0.025963649114463916,2596.574338165466,10,-0.16152111692673277,3.1089775693781574,0.8351185730702149,19.24811831748547,Sideways,18000.0,17,Monday,NY,2022,1,102604.6404893506,30543.591182964992,27938.95069361439
140,144,2022-01-03 22:00:00,2022-01-04 00:00:00,2615.005355081571,2452.289179460879,-1,0.062224031512782996,6384.47438316712,4,-0.3252070439415444,6.2224031512783,1.0,19.133666589327536,Bearish,7200.0,22,Monday,Late,2022,1,108989.11487251772,36928.065566132114,27938.95069361439
144,149,2022-01-04 00:00:00,2022-01-04 02:30:00,2452.289179460879,2582.768081892992,1,0.053206980451138364,5798.981704408923,5,-2.3568741744833144,5.320698045113836,1.0,2.2575231646722362,Bearish,9000.0,0,Tuesday,Asia,2022,1,114788.09657692665,42727.047270541036,27938.95069361439
149,151,2022-01-04 02:30:00,2022-01-04 03:30:00,2582.768081892992,2483.985215933619,-1,0.03824689744770726,4390.28855799523,2,-0.0,3.824689744770726,1.0,3.824689744770726,Bearish,3600.0,2,Tuesday,Asia,2022,1,119178.38513492187,47117.33582853626,27938.95069361439
151,155,2022-01-04 03:30:00,2022-01-04 05:30:00,2483.985215933619,2530.145703728003,1,0.018583237733576397,2214.7202636659804,4,-0.6311631509218651,1.8583237733576397,1.0,2.944284327504555,Bearish,7200.0,3,Tuesday,Asia,2022,1,121393.10539858785,49332.05609220224,27938.95069361439
155,169,2022-01-04 05:30:00,2022-01-04 12:30:00,2530.145703728003,2511.540982479006,-1,0.007353221287447642,892.6303667662714,14,-5.266904786296278,0.7353221287447642,1.0,0.13961181349964133,Bearish,25200.0,5,Tuesday,Asia,2022,1,122285.73576535413,50224.686458968514,27938.95069361439
169,174,2022-01-04 12:30:00,2022-01-04 15:00:00,2511.540982479006,2619.200155583631,1,0.04286578393730234,5241.873927931714,5,0.0,4.286578393730234,1.0,4.286578393730234,Bearish,9000.0,12,Tuesday,London,2022,1,127527.60969328585,55466.56038690023,27938.95069361439
174,179,2022-01-04 15:00:00,2022-01-04 17:30:00,2619.200155583631,2529.512623095891,-1,0.03424233627069073,4366.843294914892,5,-2.2503149700771052,3.424233627069073,1.0,1.521668598663655,Bullish,9000.0,15,Tuesday,NY_overlap,2022,1,131894.45298820073,59833.40368181512,27938.95069361439
179,195,2022-01-04 17:30:00,2022-01-05 01:30:00,2529.512623095891,2483.835980994296,1,-0.018057487313777876,-2381.6824115921067,16,-7.904914356136694,0.23829726691455555,-7.577714821317112,0.030145458404563497,Bearish,28800.0,17,Tuesday,NY,2022,1,129512.77057660863,59833.40368181512,30320.6331052065
195,196,2022-01-05 01:30:00,2022-01-05 02:00:00,2483.835980994296,2406.200345054559,-1,0.0312563456418965,4048.0959221821213,1,-0.0,3.12563456418965,1.0,3.12563456418965,Bullish,1800.0,1,Wednesday,Asia,2022,1,133560.86649879074,63881.49960399725,30320.6331052065
196,206,2022-01-05 02:00:00,2022-01-05 07:00:00,2406.200345054559,2414.051991719818,1,0.0032630893272858064,435.82103801524835,10,-4.37813760073632,0.32630893272858064,1.0,0.0745314474980644,Sideways,18000.0,2,Wednesday,Asia,2022,1,133996.68753680598,64317.32064201249,30320.6331052065
206,219,2022-01-05 07:00:00,2022-01-05 13:30:00,2414.051991719818,2436.99983652884,-1,-0.00950594473016042,-1273.7651057494531,13,-7.904995004182469,1.1970695900521355,-0.7941012627132573,0.15143204890310186,Bearish,23400.0,7,Wednesday,Asia,2022,1,132722.92243105656,64317.32064201249,31594.39821095595
219,226,2022-01-05 13:30:00,2022-01-05 17:00:00,2436.99983652884,2598.576791049234,1,0.0663015861135785,8799.740270808492,7,-0.8738596626784445,6.63015861135785,1.0,7.587212105701187,Sideways,12600.0,13,Wednesday,NY_overlap,2022,1,141522.66270186505,73117.06091282098,31594.39821095595
226,233,2022-01-05 17:00:00,2022-01-05 20:30:00,2598.576791049234,2475.504502763564,-1,0.047361420570518176,6702.714348482614,7,-0.0,4.736142057051818,1.0,4.736142057051818,Sideways,12600.0,17,Wednesday,NY,2022,1,148225.37705034766,79819.77526130358,31594.39821095595
233,235,2022-01-05 20:30:00,2022-01-05 21:30:00,2475.504502763564,2559.331192286431,1,0.03386246699583295,5019.27693831229,2,0.0,3.386246699583295,1.0,3.386246699583295,Sideways,3600.0,20,Wednesday,NY,2022,1,153244.65398865996,84839.05219961588,31594.39821095595
235,236,2022-01-05 21:30:00,2022-01-05 22:00:00,2559.331192286431,2529.834245714323,-1,0.0115252557625245,1766.1838314588754,1,-0.0,1.15252557625245,1.0,1.15252557625245,Sideways,1800.0,21,Wednesday,Late,2022,1,155010.83782011882,86605.23603107476,31594.39821095595
236,240,2022-01-05 22:00:00,2022-01-06 00:00:00,2529.834245714323,2568.79631676638,1,0.0154010370908928,2387.327662758017,4,-1.210302855530554,1.54010370908928,1.0,1.2724944852039972,Sideways,7200.0,22,Wednesday,Late,2022,1,157398.16548287685,88992.56369383278,31594.39821095595
240,244,2022-01-06 00:00:00,2022-01-06 02:00:00,2568.79631676638,2442.098821383674,-1,0.04932173662651229,7763.1508634426455,4,-0.0,4.932173662651229,1.0,4.932173662651229,Bullish,7200.0,0,Thursday,Asia,2022,1,165161.31634631948,96755.71455727542,31594.39821095595
244,247,2022-01-06 02:00:00,2022-01-06 03:30:00,2442.098821383674,2539.539774742889,1,0.03990049563350828,6590.018381700798,3,0.0,4.793913083081325,0.83231579175528,4.793913083081325,Sideways,5400.0,2,Thursday,Asia,2022,1,171751.3347280203,103345.73293897622,31594.39821095595
247,256,2022-01-06 03:30:00,2022-01-06 08:00:00,2539.539774742889,2547.201695999593,-1,-0.003017051094417189,-518.1825524087864,9,-5.383619177991084,-0.0,0.0,-0.0,Bullish,16200.0,3,Thursday,Asia,2022,1,171233.1521756115,103345.73293897622,32112.58076336474
256,290,2022-01-06 08:00:00,2022-01-07 01:00:00,2547.201695999593,2309.126528502696,1,-0.09346537726902293,-16004.371169057538,34,-16.43160149836651,0.0,0.0,0.0,Bullish,61200.0,8,Thursday,London,2022,1,155228.78100655397,103345.73293897622,48116.95193242228
290,294,2022-01-07 01:00:00,2022-01-07 03:00:00,2309.126528502696,2177.692262226316,-1,0.056919473512612506,8835.540488897672,4,-0.9016299078519641,6.163774077256512,0.92345165152366,6.836257341929838,Bearish,7200.0,1,Friday,Asia,2022,1,164064.32149545162,112181.2734278739,48116.95193242228
294,306,2022-01-07 03:00:00,2022-01-07 09:00:00,2177.692262226316,2182.568650863315,1,0.0022392459768458828,367.3803718526394,12,-4.62979904465326,0.5376550422609316,0.4164837676271889,0.11612923953618343,Bearish,21600.0,3,Friday,Asia,2022,1,164431.70186730428,112548.65379972653,48116.95193242228
306,316,2022-01-07 09:00:00,2022-01-07 14:00:00,2182.568650863315,2177.587341582551,-1,0.0022823150505683065,375.2849479623091,10,-3.214873041877686,0.22823150505683065,1.0,0.07099238510629621,Bearish,18000.0,9,Friday,London,2022,1,164806.98681526657,112923.93874768884,48116.95193242228
