entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,45,2022-01-01 03:00:00,2022-01-06 15:00:00,2177.625567288494,2345.043803140119,-1,-0.07688109396147857,-7688.109396147857,44,-7.6881093961478575,8.691125617244676,-0.8845930590271687,1.1304633128138606,Bearish,475200.0,3,Saturday,Asia,2022,1,92311.89060385214,0.0,7688.109396147857
45,62,2022-01-06 15:00:00,2022-01-08 18:00:00,2345.043803140119,2055.112616607188,-1,0.12363572319830451,11413.047354610031,17,-0.0,12.363572319830451,1.0,12.363572319830451,Bullish,183600.0,15,Thursday,NY_overlap,2022,1,103724.93795846218,11413.047354610031,7688.109396147857
62,193,2022-01-08 18:00:00,2022-01-25 03:00:00,2055.112616607188,1440.709913795821,1,-0.298963033872904,-31009.92214034059,131,-41.57050689478289,1.4693757901772297,-20.346261036248894,0.035346593052047605,Bearish,1414800.0,18,Saturday,NY,2022,1,72715.01581812158,11413.047354610031,38698.031536488445
193,203,2022-01-25 03:00:00,2022-01-26 09:00:00,1440.709913795821,1309.710142955971,-1,0.09092723634746602,6611.775429304072,10,-0.0,9.793509733825378,0.9284438247242087,9.793509733825378,Bullish,108000.0,3,Tuesday,Asia,2022,1,79326.79124742566,18024.822783914104,38698.031536488445
203,217,2022-01-26 09:00:00,2022-01-28 03:00:00,1309.710142955971,1376.314426633105,1,0.050854216893220894,4034.1018475398414,14,-2.833231869140107,7.7000857715538995,0.6604370185211375,2.717774657070653,Bullish,151200.0,9,Wednesday,London,2022,1,83360.89309496549,22058.924631453945,38698.031536488445
217,222,2022-01-28 03:00:00,2022-01-28 18:00:00,1376.314426633105,1276.119992748334,-1,0.0727990871460078,6068.596920989434,5,-2.1982916196237268,7.27990871460078,1.0,3.3116210104312067,Bullish,54000.0,3,Friday,Asia,2022,1,89429.49001595493,28127.52155244338,38698.031536488445
222,228,2022-01-28 18:00:00,2022-01-29 12:00:00,1276.119992748334,1379.279402971698,1,0.08083833088547832,7229.330704829345,6,0.0,8.08383308854783,1.0,8.08383308854783,Bullish,64800.0,18,Friday,NY,2022,1,96658.82072078428,35356.85225727272,38698.031536488445
228,242,2022-01-29 12:00:00,2022-01-31 06:00:00,1379.279402971698,1289.023318136601,-1,0.0654371294464614,6325.075763648268,14,-4.1806870823347,7.213494232869833,0.9071488426272402,1.7254327077838758,Bullish,151200.0,12,Saturday,London,2022,1,102983.89648443254,41681.92802092099,38698.031536488445
242,289,2022-01-31 06:00:00,2022-02-06 03:00:00,1289.023318136601,1383.353202020719,1,0.07317934637558032,7536.2942319411995,47,-7.3806295415478225,7.317934637558032,1.0,0.9915054801711884,Bearish,507600.0,6,Monday,Asia,2022,1,110520.19071637375,49218.22225286219,38698.031536488445
289,301,2022-02-06 03:00:00,2022-02-07 15:00:00,1383.353202020719,1239.918706027313,-1,0.10368609823137398,11459.407351168116,12,-1.6139297457567592,10.368609823137398,1.0,6.424449298612831,Sideways,129600.0,3,Sunday,Asia,2022,2,121979.59806754187,60677.62960403031,38698.031536488445
301,304,2022-02-07 15:00:00,2022-02-08 00:00:00,1239.918706027313,1355.881663890292,1,0.09352464584918074,11408.098710092267,3,0.0,9.352464584918074,1.0,9.352464584918074,Bearish,32400.0,15,Monday,NY_overlap,2022,2,133387.69677763412,72085.72831412258,38698.031536488445
304,320,2022-02-08 00:00:00,2022-02-10 00:00:00,1355.881663890292,1286.334164892434,-1,0.05129319235597041,6841.880788735042,16,-1.7140581955344958,6.485778324490743,0.7908563905473581,3.7838728821388,Bullish,172800.0,0,Tuesday,Asia,2022,2,140229.57756636917,78927.60910285762,38698.031536488445
320,381,2022-02-10 00:00:00,2022-02-17 15:00:00,1286.334164892434,1245.880483671772,1,-0.031448811922090925,-4410.053610799006,61,-13.342700424064091,5.083814109145224,-0.6186066454616813,0.38101838065526544,Bullish,658800.0,0,Thursday,Asia,2022,2,135819.52395557016,78927.60910285762,43108.08514728745
381,390,2022-02-17 15:00:00,2022-02-18 18:00:00,1245.880483671772,1162.065005444942,-1,0.06727409195769318,9137.135144237142,9,-1.3077982184636072,6.727409195769319,1.0,5.144072763512887,Sideways,97200.0,15,Thursday,NY_overlap,2022,2,144956.65909980732,88064.74424709476,43108.08514728745
390,421,2022-02-18 18:00:00,2022-02-22 15:00:00,1162.065005444942,1228.249969009673,1,0.05695461377342603,8255.950532915707,31,-5.097510540639949,5.695461377342603,1.0,1.1173025208943632,Bearish,334800.0,18,Friday,NY,2022,2,153212.60963272303,96320.69478001047,43108.08514728745
421,454,2022-02-22 15:00:00,2022-02-26 18:00:00,1228.249969009673,1151.835483441906,-1,0.06221411560822521,9531.98700832811,33,-5.1296855969084065,6.576197637288262,0.9460499674684292,1.2819884402372825,Bullish,356400.0,15,Tuesday,NY_overlap,2022,2,162744.59664105112,105852.68178833858,43108.08514728745
454,479,2022-02-26 18:00:00,2022-03-01 21:00:00,1151.835483441906,1248.637657491171,1,0.08404166692278081,13677.327184389533,25,-3.604101108111568,8.404166692278082,1.0,2.3318343298869304,Sideways,270000.0,18,Saturday,NY,2022,2,176421.92382544067,119530.00897272812,43108.08514728745
479,546,2022-03-01 21:00:00,2022-03-10 06:00:00,1248.637657491171,1438.610957122917,-1,-0.1521444579954847,-26841.61797894236,67,-27.978730611547743,3.8683480978653373,-3.933060162797714,0.1382603146501844,Sideways,723600.0,21,Tuesday,Late,2022,3,149580.3058464983,119530.00897272812,69949.70312622981
