entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,69,2022-01-01 01:00:00,2022-01-03 21:00:00,774.7448681128152,650.3429546467074,-1,0.16057145853593813,16057.145853593813,68,-0.3014567028163384,23.128028725661043,0.6942721337844961,76.72089726182577,Sideways,244800.0,1,Saturday,Asia,2022,1,116057.14585359381,16057.145853593813,-0.0
69,74,2022-01-03 21:00:00,2022-01-04 02:00:00,650.3429546467074,617.5420762464618,-1,0.05043627852947896,5853.490533608222,5,-0.0,5.043627852947896,1.0,5.043627852947896,Bearish,18000.0,21,Monday,Late,2022,1,121910.63638720203,21910.636387202034,-0.0
74,95,2022-01-04 02:00:00,2022-01-04 23:00:00,617.5420762464618,612.4710896854469,1,-0.008211564452153985,-1001.0770480966183,21,-6.15536079096456,0.0,0.0,0.0,Bearish,75600.0,2,Tuesday,Asia,2022,1,120909.55933910541,21910.636387202034,1001.0770480966183
95,115,2022-01-04 23:00:00,2022-01-05 19:00:00,612.4710896854469,596.4019116989447,-1,0.026236631013481948,3172.259494382809,20,-2.231836760650663,2.623663101348195,1.0,1.1755622757030402,Bearish,72000.0,23,Tuesday,Late,2022,1,124081.81883348823,25082.895881584842,1001.0770480966183
115,143,2022-01-05 19:00:00,2022-01-06 23:00:00,596.4019116989447,600.9754482994067,1,0.007668547854639884,951.527365615361,28,-5.787154819936813,1.2480131679471151,0.6144604922121175,0.21565228627506144,Sideways,100800.0,19,Wednesday,NY,2022,1,125033.34619910359,26034.423247200204,1001.0770480966183
143,145,2022-01-06 23:00:00,2022-01-07 01:00:00,600.9754482994067,571.9873750777215,-1,0.048235037394145475,6030.988129428899,2,-0.0,4.823503739414548,1.0,4.823503739414548,Sideways,7200.0,23,Thursday,Late,2022,1,131064.33432853248,32065.411376629105,1001.0770480966183
145,152,2022-01-07 01:00:00,2022-01-07 08:00:00,571.9873750777215,598.7311590984467,1,0.04675589914391254,6128.030797228898,7,0.0,4.675589914391254,1.0,4.675589914391254,Bearish,25200.0,1,Friday,Asia,2022,1,137192.3651257614,38193.442173858006,1001.0770480966183
152,189,2022-01-07 08:00:00,2022-01-08 21:00:00,598.7311590984467,605.9102975703198,-1,-0.011990587699967525,-1645.017085806408,37,-7.586244847301327,1.0753572459798133,-1.1150329571678559,0.14175092784704316,Bearish,133200.0,8,Friday,London,2022,1,135547.348039955,38193.442173858006,2646.0941339030264
189,200,2022-01-08 21:00:00,2022-01-09 08:00:00,605.9102975703198,623.2327594118075,1,0.02858915240581017,3875.183791317667,11,-2.7800171900356996,2.858915240581017,1.0,1.0283804182319838,Bullish,39600.0,21,Saturday,Late,2022,1,139422.53183127264,42068.62596517567,2646.0941339030264
200,304,2022-01-09 08:00:00,2022-01-13 16:00:00,623.2327594118075,846.150113934221,-1,-0.3576791353727904,-49868.53063689494,104,-41.714190969603294,-0.0,0.0,-0.0,Bullish,374400.0,8,Sunday,London,2022,1,89554.0011943777,42068.62596517567,52514.624770797964
304,305,2022-01-13 16:00:00,2022-01-13 17:00:00,846.150113934221,870.3178057671897,1,0.028561943601945083,2557.8363314423377,1,0.0,2.8561943601945083,1.0,2.8561943601945083,Bullish,3600.0,16,Thursday,NY,2022,1,92111.83752582004,44626.46229661801,52514.624770797964
305,321,2022-01-13 17:00:00,2022-01-14 09:00:00,870.3178057671897,856.6223723705643,-1,0.01573612915405398,1449.4837719235397,16,-6.844430369357579,1.573612915405398,1.0,0.229911450695801,Bullish,57600.0,17,Thursday,NY,2022,1,93561.32129774359,46075.94606854155,52514.624770797964
321,362,2022-01-14 09:00:00,2022-01-16 02:00:00,856.6223723705643,798.4523905748356,1,-0.06790621360349569,-6353.395069069864,41,-15.35980379550076,0.0,0.0,0.0,Sideways,147600.0,9,Friday,London,2022,1,87207.92622867372,46075.94606854155,58868.019839867826
362,401,2022-01-16 02:00:00,2022-01-17 17:00:00,798.4523905748356,825.620751553169,-1,-0.03402627545366088,-2967.360919599388,39,-7.137967704776549,-0.0,0.0,-0.0,Bearish,140400.0,2,Sunday,Asia,2022,1,84240.56530907433,46075.94606854155,61835.38075946721
401,423,2022-01-17 17:00:00,2022-01-18 15:00:00,825.620751553169,839.901857170318,1,0.017297416023377643,1457.1441041955723,22,-3.349236745414963,1.7297416023377643,1.0,0.5164584452579368,Bullish,79200.0,17,Monday,NY,2022,1,85697.7094132699,47533.09017273712,61835.38075946721
423,433,2022-01-18 15:00:00,2022-01-19 01:00:00,839.901857170318,818.3030594035828,-1,0.025715859040367994,2203.790215354065,10,-0.3403023762022839,2.5715859040367994,1.0,7.556767404139979,Sideways,36000.0,15,Tuesday,NY_overlap,2022,1,87901.49962862396,49736.88038809118,61835.38075946721
433,459,2022-01-19 01:00:00,2022-01-20 03:00:00,818.3030594035828,811.1759055612092,1,-0.008709675175317289,-765.5935091885876,26,-5.086839495086526,0.0,0.0,0.0,Sideways,93600.0,1,Wednesday,Asia,2022,1,87135.90611943539,49736.88038809118,62600.9742686558
459,464,2022-01-20 03:00:00,2022-01-20 08:00:00,811.1759055612092,791.1241564418713,-1,0.02471935986001117,2153.9438200944714,5,-1.4304777707883742,3.316872973240792,0.7452609750037793,2.3187168937359828,Sideways,18000.0,3,Thursday,Asia,2022,1,89289.84993952986,51890.82420818565,62600.9742686558
464,466,2022-01-20 08:00:00,2022-01-20 10:00:00,791.1241564418713,803.425815374261,1,0.015549593363091363,1388.4208580111363,2,0.0,1.5549593363091363,1.0,1.5549593363091363,Bearish,7200.0,8,Thursday,London,2022,1,90678.27079754099,53279.24506619679,62600.9742686558
