entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,360,2022-01-01 03:00:00,2022-02-15 00:00:00,468.8339638051574,375.5130380681125,-1,0.1990489873635266,19904.89873635266,359,-3.249854025229837,34.10184209160615,0.5836898394779696,10.493345801645473,Sideways,3877200.0,3,Saturday,Asia,2022,1,119904.89873635265,19904.89873635266,-0.0
360,452,2022-02-15 00:00:00,2022-02-26 12:00:00,375.5130380681125,343.0186106969913,-1,0.08653341982023866,10375.780940856008,92,-4.52447880988518,8.653341982023866,1.0,1.9125610585506239,Bullish,993600.0,0,Tuesday,Asia,2022,2,130280.67967720867,30280.679677208667,-0.0
452,547,2022-02-26 12:00:00,2022-03-10 09:00:00,343.0186106969913,370.3468971592261,1,0.07966998177359974,10379.4593753354,95,-5.827530028415595,9.48301855219993,0.8401331425753396,1.6272792256684776,Bearish,1026000.0,12,Saturday,London,2022,2,140660.13905254408,40660.139052544066,-0.0
547,593,2022-03-10 09:00:00,2022-03-16 03:00:00,370.3468971592261,343.5126590306933,-1,0.07245703510510504,10191.816633219143,46,-1.6357450442772592,10.697900214561173,0.6773014671279323,6.540078022542905,Bullish,496800.0,9,Thursday,London,2022,3,150851.9556857632,50851.95568576321,-0.0
593,630,2022-03-16 03:00:00,2022-03-20 18:00:00,343.5126590306933,386.037003278069,1,0.12379265546535811,18674.364176483155,37,-1.3303643103367513,14.30768122206063,0.8652181548082407,10.754709150637819,Bearish,399600.0,3,Wednesday,Asia,2022,3,169526.31986224637,69526.31986224637,-0.0
630,944,2022-03-20 18:00:00,2022-04-29 00:00:00,386.037003278069,420.5460506714205,-1,-0.08939310765629904,-15154.484562021977,314,-24.05164542352263,9.823839608872198,-0.909960984863449,0.40844771473574254,Bullish,3391200.0,18,Sunday,NY,2022,3,154371.8353002244,69526.31986224637,15154.484562021977
944,952,2022-04-29 00:00:00,2022-04-30 00:00:00,420.5460506714205,452.295993266708,1,0.07549694627876624,11654.60215661559,8,-0.8355746454009827,7.549694627876624,1.0,9.035332354123327,Bearish,86400.0,0,Friday,Asia,2022,4,166026.43745683998,81180.92201886195,15154.484562021977
952,1217,2022-04-30 00:00:00,2022-06-02 03:00:00,452.295993266708,504.2445409037187,-1,-0.11485520192609333,-19068.999999175263,265,-30.97516041536663,-0.0,0.0,-0.0,Bullish,2862000.0,0,Saturday,Asia,2022,4,146957.43745766472,81180.92201886195,34223.48456119724
1217,1223,2022-06-02 03:00:00,2022-06-02 21:00:00,504.2445409037187,557.6881951143025,1,0.10598757125818525,15575.661874464542,6,0.0,10.598757125818526,1.0,10.598757125818526,Bearish,64800.0,3,Thursday,Asia,2022,6,162533.09933212926,96756.58389332649,34223.48456119724
1223,1240,2022-06-02 21:00:00,2022-06-05 00:00:00,557.6881951143025,492.6041087217137,-1,0.11670336034143469,18968.158858767678,17,-0.889956358107935,13.515878088864374,0.8634537806136745,15.187124588445439,Bullish,183600.0,21,Thursday,Late,2022,6,181501.25819089694,115724.74275209417,34223.48456119724
1240,1307,2022-06-05 00:00:00,2022-06-13 09:00:00,492.6041087217137,580.6281035909187,1,0.17869115037960892,32432.66862147779,67,-4.404299329501948,17.869115037960892,1.0,4.057198137798138,Bearish,723600.0,0,Sunday,Asia,2022,6,213933.92681237473,148157.41137357196,34223.48456119724
1307,1531,2022-06-13 09:00:00,2022-07-11 09:00:00,580.6281035909187,627.9038191021165,-1,-0.08142167976165648,-17418.859679070832,224,-39.27867685645412,-0.0,0.0,-0.0,Bullish,2419200.0,9,Monday,London,2022,6,196515.0671333039,148157.41137357196,51642.344240268074
1531,1547,2022-07-11 09:00:00,2022-07-13 09:00:00,627.9038191021165,749.979713244386,1,0.19441814244231592,38206.09431398396,16,-0.3207992840381868,19.441814244231594,1.0,60.604294372169825,Bearish,172800.0,9,Monday,London,2022,7,234721.16144728786,186363.5056875559,51642.344240268074
1547,1652,2022-07-13 09:00:00,2022-07-26 12:00:00,749.979713244386,657.4912935066703,-1,0.12332122870045903,28946.102031678354,105,-4.829154971034844,12.989385324604008,0.94940003409452,2.68978432096589,Sideways,1134000.0,9,Wednesday,London,2022,7,263667.2634789662,215309.60771923425,51642.344240268074
1652,1699,2022-07-26 12:00:00,2022-08-01 09:00:00,657.4912935066703,747.4312747057451,1,0.13679265731320633,36067.74561778911,47,-0.3970872887717247,13.7924983327387,0.991790276229413,34.73417236648855,Bearish,507600.0,12,Tuesday,London,2022,7,299735.0090967553,251377.35333702335,51642.344240268074
1699,1738,2022-08-01 09:00:00,2022-08-06 06:00:00,747.4312747057451,679.3694251058786,-1,0.09106101377235198,27294.17379141568,39,-6.632396548964814,11.44387774577995,0.7957181629796044,1.7254513751241418,Bullish,421200.0,9,Monday,London,2022,8,327029.18288817094,278671.52712843905,51642.344240268074
1738,1807,2022-08-06 06:00:00,2022-08-14 21:00:00,679.3694251058786,721.2756426933835,1,0.06168399112305334,20172.465214253327,69,-7.168149120065981,11.525885083242926,0.5351779119569177,1.6079304280903177,Bearish,745200.0,6,Saturday,Asia,2022,8,347201.6481024243,298843.9923426924,51642.344240268074
1807,1884,2022-08-14 21:00:00,2022-08-24 12:00:00,721.2756426933835,687.9294288727818,-1,0.04623227494010529,16051.922054728968,77,-8.163706826713991,7.941001781585644,0.5821970100461772,0.9727201074394793,Bullish,831600.0,21,Sunday,Late,2022,8,363253.57015715324,314895.91439742135,51642.344240268074
1884,2039,2022-08-24 12:00:00,2022-09-12 21:00:00,687.9294288727818,670.804308983848,1,-0.02489371608508517,-9042.731242385742,155,-17.541163793315317,1.0354244928148182,-2.4042039045658656,0.05902826659707741,Bearish,1674000.0,12,Wednesday,London,2022,8,354210.8389147675,314895.91439742135,60685.07548265382
2039,2174,2022-09-12 21:00:00,2022-09-29 18:00:00,670.804308983848,651.5075123413366,-1,0.02876665576543891,10189.46127144845,135,-8.078003214230268,4.76943314921493,0.6031462202206154,0.590422289113857,Bullish,1458000.0,21,Monday,Late,2022,9,364400.30018621596,325085.3756688698,60685.07548265382
2174,2194,2022-09-29 18:00:00,2022-10-02 06:00:00,651.5075123413366,699.4278926567126,1,0.07355307407456224,26802.762272389464,20,-1.2990792571081378,7.355307407456224,1.0,5.661938921132319,Bearish,216000.0,18,Thursday,NY,2022,9,391203.06245860545,351888.1379412593,60685.07548265382
2194,2437,2022-10-02 06:00:00,2022-11-01 15:00:00,699.4278926567126,677.3049319420684,-1,0.03163008073728979,12373.784450240713,243,-19.69462294383051,10.46949220345329,0.30211666547549293,0.5315914010292306,Bullish,2624400.0,6,Sunday,Asia,2022,10,403576.8469088462,364261.92239150003,60685.07548265382
2437,2607,2022-11-01 15:00:00,2022-11-22 21:00:00,677.3049319420684,782.5794257942758,1,0.15543145913665346,62728.538188811784,170,-13.077985631987332,15.543145913665345,1.0,1.18849694066405,Bearish,1836000.0,15,Tuesday,NY_overlap,2022,11,466305.38509765797,426990.46058031183,60685.07548265382
