entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,8,2022-01-01 04:00:00,2022-01-02 08:00:00,2334.01994904712,2409.518070096739,-1,-0.032346819092288204,-3234.6819092288206,7,-3.2346819092288204,1.7546523232688127,-1.843488801931314,0.5424497284455209,Sideways,100800.0,4,Saturday,Asia,2022,1,96765.31809077118,0.0,3234.6819092288206
8,15,2022-01-02 08:00:00,2022-01-03 12:00:00,2409.518070096739,2283.968552141652,-1,0.05210565528153377,5042.020307645686,7,-0.0,5.210565528153377,1.0,5.210565528153377,Bullish,100800.0,8,Sunday,London,2022,1,101807.33839841686,5042.020307645686,3234.6819092288206
15,45,2022-01-03 12:00:00,2022-01-08 12:00:00,2283.968552141652,2254.546010343618,1,-0.012882200926297549,-1311.5025890199738,30,-9.225836884609528,0.08503147415894752,-15.14992072490373,0.009216667845146534,Sideways,432000.0,12,Monday,London,2022,1,100495.83580939689,5042.020307645686,4546.184498248795
45,58,2022-01-08 12:00:00,2022-01-10 16:00:00,2254.546010343618,2143.598149215145,-1,0.049210732723774964,4945.473715868603,13,-0.0,5.421015029010179,0.9077770945187793,5.421015029010179,Bearish,187200.0,12,Saturday,London,2022,1,105441.30952526549,9987.49402351429,4546.184498248795
58,75,2022-01-10 16:00:00,2022-01-13 12:00:00,2143.598149215145,2178.325495584874,1,0.016200492794063992,1708.2011751607345,17,-3.4146607604329193,1.6200492794063992,1.0,0.4744393054146337,Bearish,244800.0,16,Monday,NY,2022,1,107149.51070042622,11695.695198675025,4546.184498248795
75,78,2022-01-13 12:00:00,2022-01-14 00:00:00,2178.325495584874,2099.437445188202,-1,0.03621499659098948,3880.419164742126,3,-0.0,3.621499659098948,1.0,3.621499659098948,Sideways,43200.0,12,Thursday,London,2022,1,111029.92986516835,15576.114363417151,4546.184498248795
78,105,2022-01-14 00:00:00,2022-01-18 12:00:00,2099.437445188202,2072.071001874353,1,-0.013035131566587865,-1447.2897436214928,27,-4.147736944137725,1.1179186978991895,-1.16601785005329,0.2695249754156225,Bearish,388800.0,0,Friday,Asia,2022,1,109582.64012154686,15576.114363417151,5993.474241870287
105,107,2022-01-18 12:00:00,2022-01-18 20:00:00,2072.071001874353,2043.355021300252,-1,0.013858589087017315,1518.660780515015,2,-0.0,1.3858589087017315,1.0,1.3858589087017315,Bearish,28800.0,12,Tuesday,London,2022,1,111101.30090206188,17094.775143932166,5993.474241870287
107,113,2022-01-18 20:00:00,2022-01-19 20:00:00,2043.355021300252,2103.860226334501,1,0.029610715907677942,3289.789057984397,6,-1.6192965511022672,2.9610715907677942,1.0,1.8286160053587286,Bearish,86400.0,20,Tuesday,NY,2022,1,114391.08996004627,20384.56420191656,5993.474241870287
113,123,2022-01-19 20:00:00,2022-01-21 12:00:00,2103.860226334501,2028.073332217327,-1,0.036022780015769085,4120.685069394798,10,-1.4604681095786054,3.8544996606399873,0.9345643582126556,2.6392220654185605,Sideways,144000.0,20,Wednesday,NY,2022,1,118511.77502944108,24505.24927131136,5993.474241870287
