entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,4,2022-01-01 02:00:00,2022-01-01 08:00:00,1709.029005454504,1641.488355122015,-1,0.039519897039153484,3951.9897039153484,3,-0.0,3.9519897039153484,1.0,3.9519897039153484,Sideways,21600.0,2,Saturday,Asia,2022,1,103951.98970391534,3951.9897039153484,-0.0
4,18,2022-01-01 08:00:00,2022-01-02 12:00:00,1641.488355122015,1781.366080331021,1,0.08521396132512238,8858.160830298963,14,-2.2118165362024933,8.521396132512237,1.0,3.852668606566606,Sideways,100800.0,8,Saturday,London,2022,1,112810.1505342143,12810.15053421431,-0.0
18,85,2022-01-02 12:00:00,2022-01-08 02:00:00,1781.366080331021,1525.625057871699,-1,0.14356455154450853,16195.538671112976,67,-1.4128864666471008,14.656583447282923,0.9795226292736245,10.373504024045355,Bullish,482400.0,12,Sunday,London,2022,1,129005.68920532729,29005.689205327286,-0.0
85,213,2022-01-08 02:00:00,2022-01-18 18:00:00,1525.625057871699,1822.407128700131,1,0.1945314605952091,25095.665146203915,128,-7.455332961903238,20.99814151592827,0.9264222762173788,2.8165263205853854,Bearish,921600.0,2,Saturday,Asia,2022,1,154101.3543515312,54101.354351531205,-0.0
213,248,2022-01-18 18:00:00,2022-01-21 16:00:00,1822.407128700131,1500.098672026486,-1,0.1768586456877712,27254.156829263135,35,-1.1387103461448111,18.01000170464414,0.9820023817219609,15.816139517497442,Bullish,252000.0,18,Tuesday,NY,2022,1,181355.51118079433,81355.51118079433,-0.0
248,494,2022-01-21 16:00:00,2022-02-11 04:00:00,1500.098672026486,1806.729146656511,1,0.2044068702599391,37070.31244485756,246,-17.167700929579855,21.938941170458047,0.9317080011827729,1.2779195805221286,Bearish,1771200.0,16,Friday,NY,2022,1,218425.8236256519,118425.82362565189,-0.0
494,889,2022-02-11 04:00:00,2022-03-16 02:00:00,1806.729146656511,1674.29127226863,-1,0.07330256150069148,16011.172369658536,395,-17.52538121111442,8.788056079113327,0.8341157685020981,0.5014473564512268,Bullish,2844000.0,4,Friday,Asia,2022,2,234436.99599531043,134436.99599531043,-0.0
889,951,2022-03-16 02:00:00,2022-03-21 06:00:00,1674.29127226863,2065.909038219613,1,0.2339006195859512,54834.95861717227,62,0.0,23.39006195859512,1.0,23.39006195859512,Bearish,446400.0,2,Wednesday,Asia,2022,3,289271.9546124827,189271.9546124827,-0.0
951,1131,2022-03-21 06:00:00,2022-04-05 06:00:00,2065.909038219613,1710.528553435208,-1,0.17202136115860633,49760.95537744986,180,-9.385797749444391,17.593711043056924,0.9777434717304385,1.8745035331811208,Bullish,1296000.0,6,Monday,Asia,2022,3,339032.90998993255,239032.90998993255,-0.0
1131,1261,2022-04-05 06:00:00,2022-04-16 02:00:00,1710.528553435208,2159.258841741449,1,0.2623342869109482,88939.95668155263,130,-4.326272012085486,28.072407898435436,0.934491575713991,6.488821743065363,Bearish,936000.0,6,Tuesday,Asia,2022,4,427972.8666714852,327972.8666714852,-0.0
1261,2709,2022-04-16 02:00:00,2022-08-14 18:00:00,2159.258841741449,3746.936382770547,-1,-0.7352881971985494,-314683.3975847715,1448,-121.810178736719,6.821799313694077,-10.778508182181966,0.0560035243724479,Bullish,10425600.0,2,Saturday,Asia,2022,4,113289.46908671368,327972.8666714852,314683.3975847715
2709,2877,2022-08-14 18:00:00,2022-08-28 18:00:00,3746.936382770547,4435.034380564748,1,0.18364282910120022,20804.798610457066,168,-2.973057543490687,18.36428291012002,1.0,6.176901267964828,Bearish,1209600.0,18,Sunday,NY,2022,8,134094.26769717076,348777.66528194223,314683.3975847715
2877,2979,2022-08-28 18:00:00,2022-09-06 06:00:00,4435.034380564748,3590.342497959271,-1,0.19045892548366572,25539.450139122167,102,-2.18623143427239,19.075495217835048,0.9984481310115191,8.725286316351797,Bullish,734400.0,18,Sunday,NY,2022,8,159633.71783629293,374317.1154210644,314683.3975847715
2979,3857,2022-09-06 06:00:00,2022-11-18 10:00:00,3590.342497959271,3242.528717662979,1,-0.09687481918340302,-15464.487550965254,878,-30.011201429444835,7.669194895403297,-1.2631680444249382,0.2555444144225041,Bearish,6321600.0,6,Tuesday,Asia,2022,9,144169.23028532765,374317.1154210644,330147.8851357368
3857,3999,2022-11-18 10:00:00,2022-11-30 06:00:00,3242.528717662979,3712.061611638627,-1,-0.14480454449577218,-20876.35972177296,142,-21.353188368966002,3.427830935622156,-4.224378250133563,0.16053016890929736,Bullish,1022400.0,10,Friday,London,2022,11,123292.8705635547,374317.1154210644,351024.24485750974
