entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,100,2022-01-01 00:15:00,2022-01-02 01:00:00,792.8252615780154,703.121684544483,-1,0.1131441963075056,11314.41963075056,99,-6.5224521953505255,11.31441963075056,1.0,1.7346880117904042,Bullish,89100.0,0,Saturday,Asia,2022,1,111314.41963075056,11314.41963075056,-0.0
100,225,2022-01-02 01:00:00,2022-01-03 08:15:00,703.121684544483,805.4351157750657,1,0.14551312166807429,16197.708687140483,125,-5.907819021961636,17.573420526887553,0.828029588465361,2.9746037347387233,Bearish,112500.0,1,Sunday,Asia,2022,1,127512.12831789104,27512.128317891045,-0.0
225,330,2022-01-03 08:15:00,2022-01-04 10:30:00,805.4351157750657,721.8540751893282,-1,0.10377128951636028,13232.097984523152,105,-3.964104798644019,13.129217784156943,0.7903844023486405,3.3120259052303527,Bullish,94500.0,8,Monday,London,2022,1,140744.2263024142,40744.2263024142,-0.0
330,500,2022-01-04 10:30:00,2022-01-06 05:00:00,721.8540751893282,783.3646810327598,1,0.08521196729033975,11993.092407985494,170,-20.313430416674404,8.521196729033974,1.0,0.41948585513352277,Bearish,153000.0,10,Tuesday,London,2022,1,152737.3187103997,52737.3187103997,-0.0
500,965,2022-01-06 05:00:00,2022-01-11 01:15:00,783.3646810327598,788.2399235402829,-1,-0.006223464786663246,-950.555324603534,465,-42.40564609651991,6.036026662473781,-0.1031053229992302,0.14234016500385635,Bullish,418500.0,5,Thursday,Asia,2022,1,151786.76338579616,52737.3187103997,950.555324603534
965,1042,2022-01-11 01:15:00,2022-01-11 20:30:00,788.2399235402829,977.7987240185936,1,0.24048363298693443,36502.23229834446,77,-0.2387687112487047,27.82967326019925,0.864126684990094,116.55494187097023,Bearish,69300.0,1,Tuesday,Asia,2022,1,188288.99568414062,89239.55100874417,950.555324603534
1042,1285,2022-01-11 20:30:00,2022-01-14 09:15:00,977.7987240185936,970.3943045340935,-1,0.007572539524360544,1425.8258618203067,243,-14.937853196588824,8.099732359830158,0.09349123141297636,0.5422286759170853,Bullish,218700.0,20,Tuesday,NY,2022,1,189714.82154596093,90665.37687056448,950.555324603534
1285,1494,2022-01-14 09:15:00,2022-01-16 13:30:00,970.3943045340935,1006.937855536922,1,0.037658455776256705,7144.367217289003,209,-14.422867857855227,6.481876101101269,0.5809808022997931,0.4494165907213107,Sideways,188100.0,9,Friday,London,2022,1,196859.18876324996,97809.74408785348,950.555324603534
1494,1535,2022-01-16 13:30:00,2022-01-16 23:45:00,1006.937855536922,910.1642563264116,-1,0.09610682394983405,18919.51139737681,41,-3.352942020720362,10.791097907251546,0.8906121024557743,3.2183968110886494,Bullish,36900.0,13,Sunday,NY_overlap,2022,1,215778.70016062676,116729.2554852303,950.555324603534
1535,1681,2022-01-16 23:45:00,2022-01-18 12:15:00,910.1642563264116,908.8840671122168,1,-0.0014065474504150188,-303.50298056479636,146,-16.79503573841503,7.073061028832139,-0.01988597927660267,0.4211399808250502,Bearish,131400.0,23,Sunday,Late,2022,1,215475.19718006195,116729.2554852303,1254.0583051683304
1681,1708,2022-01-18 12:15:00,2022-01-18 19:00:00,908.8840671122168,850.8466219858286,-1,0.06385571848650584,13759.323531954371,27,-0.7323531898238311,6.385571848650584,1.0,8.719251772750038,Bullish,24300.0,12,Tuesday,London,2022,1,229234.52071201632,130488.57901718467,1254.0583051683304
1708,1901,2022-01-18 19:00:00,2022-01-20 19:15:00,850.8466219858286,858.3247302045257,1,0.00878902028340156,2014.7468521937465,193,-19.701031027774885,3.001404846967448,0.29283021556661337,0.1523476026577498,Bearish,173700.0,19,Tuesday,NY,2022,1,231249.26756421008,132503.32586937843,1254.0583051683304
1901,1966,2022-01-20 19:15:00,2022-01-21 11:30:00,858.3247302045257,791.6794474258731,-1,0.07764576789343125,17955.526954816632,65,-5.686941134657064,11.688483810982465,0.664292898455106,2.055319992632086,Bullish,58500.0,19,Thursday,NY,2022,1,249204.7945190267,150458.85282419506,1254.0583051683304
1966,2104,2022-01-21 11:30:00,2022-01-22 22:00:00,791.6794474258731,876.6265150053752,1,0.10729982678684591,26739.63128634309,138,-13.321453707886777,11.777273435564894,0.9110752787892565,0.8840832009641956,Bearish,124200.0,11,Friday,London,2022,1,275944.4258053698,177198.48411053815,1254.0583051683304
2104,2147,2022-01-22 22:00:00,2022-01-23 08:45:00,876.6265150053752,722.4395627179188,-1,0.17588670847642673,48534.956777324034,43,-0.1376291758111714,18.1858466768537,0.9671626050839256,132.13656602728526,Bullish,38700.0,22,Saturday,Late,2022,1,324479.3825826938,225733.44088786218,1254.0583051683304
2147,2337,2022-01-23 08:45:00,2022-01-25 08:15:00,722.4395627179188,794.7053095063004,1,0.10003016240764517,32457.72533767929,190,-19.725448318184313,11.640727145984764,0.8593119755594355,0.5901375197264094,Bearish,171000.0,8,Sunday,London,2022,1,356937.1079203731,258191.16622554147,1254.0583051683304
2337,2571,2022-01-25 08:15:00,2022-01-27 18:45:00,794.7053095063004,734.69327355515,-1,0.07551482950130539,26954.044847296012,234,-17.797819031513008,8.361705994527668,0.9031031412815304,0.4698163286030913,Bullish,210600.0,8,Tuesday,London,2022,1,383891.1527676691,285145.21107283747,1254.0583051683304
2571,2779,2022-01-27 18:45:00,2022-01-29 22:45:00,734.69327355515,824.1503861288882,1,0.12176116999255893,46743.03591078356,208,-7.44396094987988,12.176116999255893,1.0,1.6357040399912863,Bearish,187200.0,18,Thursday,NY,2022,1,430634.1886784527,331888.24698362104,1254.0583051683304
2779,2839,2022-01-29 22:45:00,2022-01-30 13:45:00,824.1503861288882,696.205812812001,-1,0.15524420721059762,66853.46321916529,60,-3.695951933381658,15.524420721059762,1.0,4.200384907834961,Bullish,54000.0,22,Saturday,Late,2022,1,497487.65189761797,398741.7102027863,1254.0583051683304
2839,3302,2022-01-30 13:45:00,2022-02-04 09:30:00,696.205812812001,653.5305581513572,1,-0.06129689507801839,-30494.44840097802,463,-29.849932215902577,7.864292613384416,-0.7794330411065303,0.2634609873316465,Bearish,416700.0,13,Sunday,NY_overlap,2022,1,466993.20349663997,398741.7102027863,31748.506706146352
3302,3382,2022-02-04 09:30:00,2022-02-05 05:30:00,653.5305581513572,489.6238884741589,-1,0.2508018448912953,117122.75698865339,80,-2.5095236881336414,25.080184489129532,1.0,9.994001892758352,Bullish,72000.0,9,Friday,London,2022,2,584115.9604852933,515864.4671914397,31748.506706146352
3382,3486,2022-02-05 05:30:00,2022-02-06 07:30:00,489.6238884741589,646.2105566940343,1,0.31981010711682134,186806.18789144664,104,-2.7781024051993675,31.981010711682135,1.0,11.511818517498837,Bearish,93600.0,5,Saturday,Asia,2022,2,770922.14837674,702670.6550828863,31748.506706146352
3486,3527,2022-02-06 07:30:00,2022-02-06 17:45:00,646.2105566940343,517.0690714930544,-1,0.19984428273914034,154064.38379006673,41,-1.2881451606878036,20.769892337173566,0.9621825645261665,16.12387560892866,Bullish,36900.0,7,Sunday,Asia,2022,2,924986.5321668067,856735.038872953,31748.506706146352
3527,3554,2022-02-06 17:45:00,2022-02-07 00:30:00,517.0690714930544,578.992015151108,1,0.11975758573075956,110774.15392576433,27,0.0,12.48010278203684,0.9595881365907654,12.48010278203684,Bearish,24300.0,17,Sunday,NY,2022,2,1035760.6860925711,967509.1927987174,31748.506706146352
3554,3599,2022-02-07 00:30:00,2022-02-07 11:45:00,578.992015151108,519.6016894470571,-1,0.10257537953878515,106243.54548729798,45,-5.151694548454633,11.242553055645166,0.9123851053322759,2.1823019493688003,Bullish,40500.0,0,Monday,Asia,2022,2,1142004.231579869,1073752.7382860153,31748.506706146352
