entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,2,2022-01-01 00:05:00,2022-01-01 00:10:00,1427.474432725384,1411.857274900161,1,-0.010940411587902377,-1094.0411587902377,1,-1.0940411587902377,0.0,0.0,0.0,Sideways,300.0,0,Saturday,Asia,2022,1,98905.95884120977,0.0,1094.0411587902377
2,153,2022-01-01 00:10:00,2022-01-01 12:45:00,1411.857274900161,1268.598246630121,1,-0.10146849176392181,-10035.838470082082,151,-23.990879129859298,1.5463291865309037,-6.561894624233295,0.06445487796261398,Sideways,45300.0,0,Saturday,Asia,2022,1,88870.12037112768,0.0,11129.87962887232
153,195,2022-01-01 12:45:00,2022-01-01 16:15:00,1268.598246630121,1125.579806759974,-1,0.11273737784996807,10018.984339851966,42,-7.60994676369775,11.273737784996808,1.0,1.4814476546375712,Bullish,12600.0,12,Saturday,London,2022,1,98889.10471097965,10018.984339851966,11129.87962887232
195,259,2022-01-01 16:15:00,2022-01-01 21:35:00,1125.579806759974,1317.853652324199,1,0.17082204603305096,16892.439197106163,64,-1.7797625338816792,17.082204603305094,1.0,9.59802461177146,Bearish,19200.0,16,Saturday,NY,2022,1,115781.5439080858,26911.42353695813,11129.87962887232
259,318,2022-01-01 21:35:00,2022-01-02 02:30:00,1317.853652324199,1162.484299863059,-1,0.11789575586570378,13650.152634341948,59,-0.0,11.789575586570377,1.0,11.789575586570377,Bullish,17700.0,21,Saturday,Late,2022,1,129431.69654242776,40561.576171300076,11129.87962887232
318,357,2022-01-02 02:30:00,2022-01-02 05:45:00,1162.484299863059,1264.85963390801,1,0.08806599285427841,11398.530862822576,39,-6.100458395708063,9.237208653569805,0.9533831718767604,1.5141827145429894,Bearish,11700.0,2,Sunday,Asia,2022,1,140830.22740525033,51960.10703412265,11129.87962887232
357,406,2022-01-02 05:45:00,2022-01-02 09:50:00,1264.85963390801,1105.445974958452,-1,0.1260326874825003,17749.21203865537,49,-7.901745736640975,12.603268748250029,1.0,1.5949980128831212,Bullish,14700.0,5,Sunday,Asia,2022,1,158579.43944390572,69709.31907277802,11129.87962887232
406,493,2022-01-02 09:50:00,2022-01-02 17:05:00,1105.445974958452,1133.962179117558,1,0.025796108362670322,4090.7324039865084,87,-7.394070853166223,6.427874165992287,0.401316324752417,0.8693281811385131,Bearish,26100.0,9,Sunday,London,2022,1,162670.17184789223,73800.05147676452,11129.87962887232
493,499,2022-01-02 17:05:00,2022-01-02 17:35:00,1133.962179117558,1107.968340513311,-1,0.022923020787585013,3728.89173078926,6,-0.12607799430255362,2.921670726499548,0.7845860445420239,23.173518445164316,Bullish,1800.0,17,Sunday,NY,2022,1,166399.06357868147,77528.94320755378,11129.87962887232
499,593,2022-01-02 17:35:00,2022-01-03 01:25:00,1107.968340513311,1092.106796416347,1,-0.014315882067185703,-2382.14937028254,94,-13.53642402593156,0.9834500411765257,-1.4556796449018659,0.07265213022970783,Bullish,28200.0,17,Sunday,NY,2022,1,164016.91420839893,77528.94320755378,13512.02899915486
593,958,2022-01-03 01:25:00,2022-01-04 07:50:00,1092.106796416347,1701.992610242331,-1,-0.5584488768198048,-91595.06151913069,365,-74.73525119664342,6.599095083782059,-8.462506900260449,0.08829963073809062,Bullish,109500.0,1,Monday,Asia,2022,1,72421.85268926824,77528.94320755378,105107.09051828555
958,959,2022-01-04 07:50:00,2022-01-04 07:55:00,1701.992610242331,1761.349118169728,1,0.03487471541897347,2525.691502653049,1,0.0,3.4874715418973468,1.0,3.4874715418973468,Bearish,300.0,7,Tuesday,Asia,2022,1,74947.54419192129,80054.63471020682,105107.09051828555
959,961,2022-01-04 07:55:00,2022-01-04 08:05:00,1761.349118169728,1747.600144469123,-1,0.007805933280786381,585.0355295209267,2,-0.0,0.7805933280786381,1.0,0.7805933280786381,Sideways,600.0,7,Tuesday,Asia,2022,1,75532.57972144222,80639.67023972775,105107.09051828555
961,982,2022-01-04 08:05:00,2022-01-04 09:50:00,1747.600144469123,1812.293288822315,1,0.037018275924235455,2796.0858773976606,21,-3.5404290524548743,3.916408043028019,0.9452098840960994,1.1061958833244934,Sideways,6300.0,8,Tuesday,London,2022,1,78328.66559883987,83435.75611712542,105107.09051828555
982,1013,2022-01-04 09:50:00,2022-01-04 12:25:00,1812.293288822315,1744.094846222589,-1,0.03763101867691809,2947.5874780880167,31,-5.371034124813034,6.317115329134316,0.5956994089274442,1.1761450741767936,Bullish,9300.0,9,Tuesday,London,2022,1,81276.2530769279,86383.34359521343,105107.09051828555
