entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,4,2022-01-01 03:00:00,2022-01-01 12:00:00,1720.523190011847,1663.976436846675,-1,0.03286602208760858,3286.602208760858,3,-0.0,3.286602208760858,1.0,3.286602208760858,Sideways,32400.0,3,Saturday,Asia,2022,1,103286.60220876086,3286.602208760858,-0.0
4,12,2022-01-01 12:00:00,2022-01-02 12:00:00,1663.976436846675,1729.949983071835,1,0.03964812527645134,4095.120143751946,8,0.0,3.964812527645134,1.0,3.964812527645134,Sideways,86400.0,12,Saturday,London,2022,1,107381.7223525128,7381.722352512805,-0.0
12,17,2022-01-02 12:00:00,2022-01-03 03:00:00,1729.949983071835,1659.556313741769,-1,0.04069115871492979,4369.486707328622,5,-0.0,4.069115871492979,1.0,4.069115871492979,Sideways,54000.0,12,Sunday,London,2022,1,111751.20905984142,11751.209059841427,-0.0
17,447,2022-01-03 03:00:00,2022-02-25 21:00:00,1659.556313741769,1479.016864901081,1,-0.10878778101457087,-12157.16605931556,430,-22.076687068352342,1.8917701339630666,-5.750581376748532,0.0856908524411247,Sideways,4644000.0,3,Monday,Asia,2022,1,99594.04300052587,11751.209059841427,12157.16605931556
447,1647,2022-02-25 21:00:00,2022-07-25 21:00:00,1479.016864901081,3742.284268726239,-1,-1.5302512483361905,-152403.90862840298,1200,-191.4372357643829,2.958902653470674,-51.71685004713714,0.01545625458733865,Sideways,12960000.0,21,Friday,Late,2022,2,-52809.86562787712,11751.209059841427,164561.07468771853
1647,1654,2022-07-25 21:00:00,2022-07-26 18:00:00,3742.284268726239,3879.200315631658,1,0.03658622303217518,-1932.1135221607133,7,0.0,3.658622303217518,1.0,3.658622303217518,Bearish,75600.0,21,Monday,Late,2022,7,-54741.979150037834,11751.209059841427,166493.18820987924
1654,1679,2022-07-26 18:00:00,2022-07-29 21:00:00,3879.200315631658,3564.327809786144,-1,0.08116943705554502,-4443.375630914952,25,-1.791590576812907,8.116943705554503,1.0,4.53057959257292,Bullish,270000.0,18,Tuesday,NY,2022,7,-59185.354780952795,11751.209059841427,170936.5638407942
1679,1745,2022-07-29 21:00:00,2022-08-07 03:00:00,3564.327809786144,3930.123909267653,1,0.10262695212185213,-6074.012571419671,66,-0.4398913560237805,10.615350404523616,0.9667787516285735,24.13175494166735,Bearish,712800.0,21,Friday,Late,2022,7,-65259.36735237247,11751.209059841427,177010.57641221388
1745,2051,2022-08-07 03:00:00,2022-09-14 09:00:00,3930.123909267653,3997.888165449052,-1,-0.01724226964488418,1125.2196087441566,306,-18.943472997654975,3.9730734656566735,-0.4339781228292581,0.20973310787037322,Bullish,3304800.0,3,Sunday,Asia,2022,8,-64134.1477436283,12876.428668585584,177010.57641221388
2051,2056,2022-09-14 09:00:00,2022-09-15 00:00:00,3997.888165449052,4234.38450079135,1,0.0591553153953055,-3793.875737383451,5,0.0,5.91553153953055,1.0,5.91553153953055,Sideways,54000.0,9,Wednesday,London,2022,9,-67928.02348101174,12876.428668585584,180804.45214959732
2056,2072,2022-09-15 00:00:00,2022-09-17 00:00:00,4234.38450079135,3978.964497262541,-1,0.06032045589650015,-4097.4493445227945,16,-0.0,6.261105439442439,0.9634154300693549,6.261105439442439,Sideways,172800.0,0,Thursday,Asia,2022,9,-72025.47282553453,12876.428668585584,184901.9014941201
2072,2105,2022-09-17 00:00:00,2022-09-21 03:00:00,3978.964497262541,4279.745726412767,1,0.07559284063910554,-5444.610089256858,33,-1.9413243104405953,7.559284063910554,1.0,3.8938800813733843,Sideways,356400.0,0,Saturday,Asia,2022,9,-77470.08291479139,12876.428668585584,190346.51158337697
2105,2208,2022-09-21 03:00:00,2022-10-04 00:00:00,4279.745726412767,3985.001208495478,-1,0.06886963309484762,-5335.3361861691055,103,-4.613165111894535,7.788019508359422,0.8843022673598218,1.6882160771308352,Sideways,1112400.0,3,Wednesday,Asia,2022,9,-82805.41910096048,12876.428668585584,195681.84776954606
2208,2237,2022-10-04 00:00:00,2022-10-07 15:00:00,3985.001208495478,4280.049420702562,1,0.07403967948066925,-6130.886689497603,29,-1.2631572474061548,8.111726060474878,0.9127487655362811,6.421786422182985,Bearish,313200.0,0,Tuesday,Asia,2022,10,-88936.30579045808,12876.428668585584,201812.73445904366
2237,3999,2022-10-07 15:00:00,2023-05-15 21:00:00,4280.049420702562,15202.07325185051,-1,-2.551845261019233,226951.6904639379,1762,-285.8257244026176,-0.0,0.0,-0.0,Bullish,19029600.0,15,Friday,NY_overlap,2022,10,138015.38467347983,239828.11913252348,201812.73445904366
