entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,378,2022-01-01 00:05:00,2022-01-02 07:30:00,444.8804359239106,404.9919470844426,-1,0.08966114402542602,8966.114402542602,377,-1.7061405311184386,17.533790734717357,0.5113620059802279,10.276873689427743,Sideways,113100.0,0,Saturday,Asia,2022,1,108966.1144025426,8966.114402542602,-0.0
378,779,2022-01-02 07:30:00,2022-01-03 16:55:00,404.9919470844426,514.6225256899736,-1,-0.2706981691729109,-29496.92767065424,401,-52.261938418467466,0.32267970093010634,-83.8906718930997,0.006174277317201137,Bullish,120300.0,7,Sunday,Asia,2022,1,79469.18673188836,8966.114402542602,29496.92767065424
779,920,2022-01-03 16:55:00,2022-01-04 04:40:00,514.6225256899736,537.9676227171527,1,0.04536353513845803,3605.0032447367007,141,-9.548010908652838,5.226440945963762,0.8679622635646741,0.5473853136497074,Bearish,42300.0,16,Monday,NY,2022,1,83074.18997662506,12571.117647279303,29496.92767065424
920,965,2022-01-04 04:40:00,2022-01-04 08:25:00,537.9676227171527,492.3333649264941,-1,0.08482714547052173,7046.946397992931,45,-0.96202848097795,8.482714547052172,1.0,8.817529537617295,Bullish,13500.0,4,Tuesday,Asia,2022,1,90121.13637461798,19618.064045272236,29496.92767065424
965,1219,2022-01-04 08:25:00,2022-01-05 05:35:00,492.3333649264941,456.9803175731023,1,-0.07180713287361717,-6471.340414373568,254,-15.832448165387502,4.972622377670111,-1.4440495863122815,0.31407791932906065,Bearish,76200.0,8,Tuesday,London,2022,1,83649.79596024443,19618.064045272236,35968.26808502781
1219,1346,2022-01-05 05:35:00,2022-01-05 16:10:00,456.9803175731023,451.3173630355196,-1,0.01239211913470828,1036.5982371333882,127,-14.31021615582726,2.2987648440531694,0.5390772860811011,0.16063802384404166,Bullish,38100.0,5,Wednesday,Asia,2022,1,84686.39419737781,20654.662282405625,35968.26808502781
1346,1478,2022-01-05 16:10:00,2022-01-06 03:10:00,451.3173630355196,489.9031245680404,1,0.08549584991146042,7240.335247841785,132,-9.202720292204935,8.549584991146041,1.0,0.929028017768602,Bearish,39600.0,16,Wednesday,NY,2022,1,91926.7294452196,27894.99753024741,35968.26808502781
1478,1529,2022-01-06 03:10:00,2022-01-06 07:25:00,489.9031245680404,408.5915991863125,-1,0.16597470255659685,15257.511576671073,51,-0.0,16.597470255659687,1.0,16.597470255659687,Bullish,15300.0,3,Thursday,Asia,2022,1,107184.24102189067,43152.509106918485,35968.26808502781
1529,1778,2022-01-06 07:25:00,2022-01-07 04:10:00,408.5915991863125,402.6303457009641,1,-0.0145897602819538,-1563.7923825125436,249,-20.558339371561352,1.497065240734563,-0.9745574130620428,0.07282033892316589,Bearish,74700.0,7,Thursday,Asia,2022,1,105620.44863937813,43152.509106918485,37532.06046754036
1778,1924,2022-01-07 04:10:00,2022-01-07 16:20:00,402.6303457009641,366.6079461486841,-1,0.08946767161716629,9449.615614925659,146,-6.848670885358854,8.946767161716629,1.0,1.3063508688734193,Bullish,43800.0,4,Friday,Asia,2022,1,115070.06425430378,52602.12472184414,37532.06046754036
