entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,111,2022-01-01 04:00:00,2022-01-19 12:00:00,458.4468914712705,495.619203986824,1,0.08108313788813848,8108.313788813848,110,-1.0620272196229297,17.38768196502034,0.4663251723332497,16.37216226076936,Sideways,1584000.0,4,Saturday,Asia,2022,1,108108.31378881384,8108.313788813848,-0.0
111,239,2022-01-19 12:00:00,2022-02-09 20:00:00,495.619203986824,479.8527180640052,1,-0.03181169292067609,-3439.108480421839,128,-15.0558174825977,2.964165327009094,-1.0732091300985147,0.19687840467216283,Sideways,1843200.0,12,Wednesday,London,2022,1,104669.205308392,8108.313788813848,3439.108480421839
239,436,2022-02-09 20:00:00,2022-03-14 16:00:00,479.8527180640052,664.3651321468403,-1,-0.384518847423146,-40247.28218587953,197,-50.876802120069,3.8921468402098203,-9.879350990838187,0.07650140492368944,Bullish,2836800.0,20,Wednesday,NY,2022,2,64421.92312251248,8108.313788813848,43686.39066630137
436,442,2022-03-14 16:00:00,2022-03-15 16:00:00,664.3651321468403,710.5020614956231,1,0.06944513960221732,4473.789444686191,6,0.0,6.944513960221732,1.0,6.944513960221732,Bearish,86400.0,16,Monday,NY,2022,3,68895.71256719867,12582.103233500038,43686.39066630137
442,458,2022-03-15 16:00:00,2022-03-18 08:00:00,710.5020614956231,675.9788765613116,-1,0.04858984485089235,3347.6319845318576,16,-4.5433717384020245,5.694091864294104,0.8533379160175532,1.2532744825095044,Sideways,230400.0,16,Tuesday,NY,2022,3,72243.34455173052,15929.735218031896,43686.39066630137
458,494,2022-03-18 08:00:00,2022-03-24 08:00:00,675.9788765613116,700.8156138786522,1,0.0367418837755471,2654.3565690764867,36,-1.6509547923297174,3.8082237874421443,0.9648036939610996,2.3066796287427307,Sideways,518400.0,8,Friday,London,2022,3,74897.70112080702,18584.091787108384,43686.39066630137
494,504,2022-03-24 08:00:00,2022-03-26 00:00:00,700.8156138786522,664.325870728244,-1,0.05206753734902736,3899.738850463907,10,-0.9974728874685646,5.206753734902736,1.0,5.219945123638087,Bearish,144000.0,8,Thursday,London,2022,3,78797.43997127093,22483.83063757229,43686.39066630137
504,525,2022-03-26 00:00:00,2022-03-29 12:00:00,664.325870728244,706.2969856029379,1,0.06317850429140215,4978.304399376442,21,-1.4261303184263108,6.317850429140215,1.0,4.430065294531961,Sideways,302400.0,0,Saturday,Asia,2022,3,83775.74437064737,27462.135036948734,43686.39066630137
525,663,2022-03-29 12:00:00,2022-04-21 12:00:00,706.2969856029379,836.1794460848606,-1,-0.1838921347951772,-15405.70047637339,138,-35.58840757014916,-0.0,0.0,-0.0,Sideways,1987200.0,12,Tuesday,London,2022,3,68370.04389427399,27462.135036948734,59092.09114267476
663,730,2022-04-21 12:00:00,2022-05-02 16:00:00,836.1794460848606,880.2281827322341,1,0.05267856900049073,3601.636074851091,67,-8.28437342929731,5.267856900049073,1.0,0.6358787354297112,Sideways,964800.0,12,Thursday,London,2022,4,71971.67996912508,31063.771111799826,59092.09114267476
730,770,2022-05-02 16:00:00,2022-05-09 08:00:00,880.2281827322341,827.7285956110795,-1,0.05964315634406925,4292.618160743843,40,-0.0,8.223925079316697,0.7252395391353058,8.223925079316697,Bullish,576000.0,16,Monday,NY,2022,5,76264.29812986891,35356.38927254367,59092.09114267476
770,777,2022-05-09 08:00:00,2022-05-10 12:00:00,827.7285956110795,872.7671005302684,1,0.05441216499949331,4149.705573412976,7,0.0,5.441216499949331,1.0,5.441216499949331,Bullish,100800.0,8,Monday,London,2022,5,80414.0037032819,39506.09484595664,59092.09114267476
777,822,2022-05-10 12:00:00,2022-05-18 00:00:00,872.7671005302684,852.5813529711814,-1,0.02312844692108884,1859.8510163635967,45,-4.084503501540837,2.5500944934541803,0.9069643097719355,0.6243340206446594,Bullish,648000.0,12,Tuesday,London,2022,5,82273.85471964549,41365.94586232024,59092.09114267476
822,984,2022-05-18 00:00:00,2022-06-14 00:00:00,852.5813529711814,797.936595772546,1,-0.06409330559271864,-5273.203312837175,162,-13.502956349776419,3.001593627304011,-2.1353092240632967,0.22229158930471632,Sideways,2332800.0,0,Wednesday,Asia,2022,5,77000.65140680832,41365.94586232024,64365.29445551194
984,1030,2022-06-14 00:00:00,2022-06-21 16:00:00,797.936595772546,779.9404399357115,-1,0.02255336568366173,1736.62384905791,46,-11.695192006738097,2.2873530406462117,0.986002828723373,0.19558063170988305,Bullish,662400.0,0,Tuesday,Asia,2022,6,78737.27525586622,43102.56971137815,64365.29445551194
1030,1159,2022-06-21 16:00:00,2022-07-13 04:00:00,779.9404399357115,775.9921980986675,1,-0.005062235056524922,-398.5865950554983,129,-8.477237638720968,5.414360071269497,-0.09349646107555581,0.6386939120992257,Sideways,1857600.0,16,Tuesday,NY,2022,6,78338.68866081073,43102.56971137815,64763.88105056744
1159,1218,2022-07-13 04:00:00,2022-07-23 00:00:00,775.9921980986675,790.6808103059433,-1,-0.018928814288682094,-1482.8584892793722,59,-9.364887493883224,0.17202163859842967,-11.003740252044599,0.018368788595782646,Sideways,849600.0,4,Wednesday,Asia,2022,7,76855.83017153136,43102.56971137815,66246.7395398468
1218,1309,2022-07-23 00:00:00,2022-08-07 04:00:00,790.6808103059433,714.252647605585,1,-0.09666120854859928,-7428.977428386121,91,-18.825607906509113,0.0,0.0,0.0,Sideways,1310400.0,0,Saturday,Asia,2022,7,69426.85274314522,43102.56971137815,73675.71696823293
1309,1320,2022-08-07 04:00:00,2022-08-09 00:00:00,714.252647605585,670.6154803637754,-1,0.061094862424516116,4241.624016909598,11,-0.0,7.679721520777527,0.7955348674977816,7.679721520777527,Bullish,158400.0,4,Sunday,Asia,2022,8,73668.47676005482,47344.19372828775,73675.71696823293
1320,1364,2022-08-09 00:00:00,2022-08-16 08:00:00,670.6154803637754,677.9514570323375,1,0.01093916988701582,805.8719825959166,44,-7.110156598069006,1.093916988701582,1.0,0.15385272794113575,Sideways,633600.0,0,Tuesday,Asia,2022,8,74474.34874265075,48150.06571088367,73675.71696823293
1364,1385,2022-08-16 08:00:00,2022-08-19 20:00:00,677.9514570323375,643.4969403916936,-1,0.050821509834148126,3784.898847016402,21,-1.3672365679910703,5.082150983414813,1.0,3.717097027972416,Sideways,302400.0,8,Tuesday,London,2022,8,78259.24758966715,51934.96455790007,73675.71696823293
