entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,123,2022-01-01 01:00:00,2022-01-06 03:00:00,1689.08841740302,1563.018200789666,-1,0.07463802090786187,7463.802090786186,122,-12.240439734509923,7.463802090786187,1.0,0.6097658460539791,Sideways,439200.0,1,Saturday,Asia,2022,1,107463.8020907862,7463.802090786186,-0.0
123,283,2022-01-06 03:00:00,2022-01-12 19:00:00,1563.018200789666,1714.881987436427,1,0.09716060028605966,10441.2475201631,160,-10.149808256931014,12.684736102678196,0.7659646956750297,1.249751303825484,Bearish,576000.0,3,Thursday,Asia,2022,1,117905.0496109493,17905.04961094929,-0.0
283,354,2022-01-12 19:00:00,2022-01-15 18:00:00,1714.881987436427,1524.890834344489,-1,0.11078963712013523,13062.657661028614,71,-2.017395192223548,12.814228635082813,0.8645829591085585,6.351868332232481,Bullish,255600.0,19,Wednesday,NY,2022,1,130967.70727197791,30967.707271977903,-0.0
354,419,2022-01-15 18:00:00,2022-01-18 11:00:00,1524.890834344489,1686.86501199334,1,0.10622017917661597,13911.413332780085,65,-0.9409304660318085,10.622017917661598,1.0,11.288844713954152,Bearish,234000.0,18,Saturday,NY,2022,1,144879.12060475798,44879.12060475799,-0.0
419,683,2022-01-18 11:00:00,2022-01-29 11:00:00,1686.86501199334,1703.081926305121,-1,-0.0096136408049734,-1392.8158256345641,264,-13.833461365571642,2.969106259477139,-0.32378904508006284,0.21463220093754504,Bullish,950400.0,11,Tuesday,London,2022,1,143486.30477912343,44879.12060475799,1392.8158256345641
683,729,2022-01-29 11:00:00,2022-01-31 09:00:00,1703.081926305121,1909.615595597276,1,0.12127054259816794,17400.662035970396,46,-3.1542382693107607,12.127054259816795,1.0,3.8446855387582066,Sideways,165600.0,11,Saturday,London,2022,1,160886.96681509382,62279.78264072839,1392.8158256345641
729,1137,2022-01-31 09:00:00,2022-02-17 09:00:00,1909.615595597276,2692.465713726163,-1,-0.40995167819837186,-65955.88204609348,408,-64.0088232187916,1.1799479484100872,-34.74320021919259,0.018434145311137042,Bullish,1468800.0,9,Monday,London,2022,1,94931.08476900034,62279.78264072839,67348.69787172804
1137,1166,2022-02-17 09:00:00,2022-02-18 14:00:00,2692.465713726163,2934.915002923846,1,0.0900473079236177,8548.288621717229,29,0.0,9.411418823658746,0.9567878086272571,9.411418823658746,Bearish,104400.0,9,Thursday,London,2022,2,103479.37339071758,70828.07126244562,67348.69787172804
1166,1259,2022-02-18 14:00:00,2022-02-22 11:00:00,2934.915002923846,2743.441516363887,-1,0.06523987453442692,6750.981336911531,93,-4.962353649567586,7.020856823853805,0.9292295252734727,1.4148239564638032,Bullish,334800.0,14,Friday,NY_overlap,2022,2,110230.3547276291,77579.05259935715,67348.69787172804
1259,1329,2022-02-22 11:00:00,2022-02-25 09:00:00,2743.441516363887,3060.142822563239,1,0.11543942318810685,12724.92856757791,70,-2.2267035934087076,11.543942318810686,1.0,5.184319256941988,Bearish,252000.0,11,Tuesday,London,2022,2,122955.28329520702,90303.98116693506,67348.69787172804
