entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,184,2022-01-01 02:00:00,2022-01-16 08:00:00,458.6291877718303,483.061314431172,1,0.053272071012403055,5327.207101240306,183,-16.140215714501338,5.3272071012403055,1.0,0.33005798655181684,Sideways,1317600.0,2,Saturday,Asia,2022,1,105327.2071012403,5327.207101240306,-0.0
184,201,2022-01-16 08:00:00,2022-01-17 18:00:00,483.061314431172,429.422179387368,-1,0.11104001384786255,11695.53453507841,17,-0.0,11.701564027181789,0.9489330963786171,11.701564027181789,Bullish,122400.0,8,Sunday,London,2022,1,117022.74163631871,17022.741636318715,-0.0
201,310,2022-01-17 18:00:00,2022-01-26 20:00:00,429.422179387368,476.1670411298867,1,0.10885525710201294,12738.540627603907,109,-8.153684898271074,13.150143448081275,0.8277876019511855,1.6127853372000753,Bearish,784800.0,18,Monday,NY,2022,1,129761.28226392262,29761.28226392262,-0.0
310,791,2022-01-26 20:00:00,2022-03-07 22:00:00,476.1670411298867,482.8484842566521,-1,-0.014031721118100027,-1820.7741246544215,481,-31.022600906259278,11.214760820310909,-0.1251183270238573,0.3615029202160855,Bullish,3463200.0,20,Wednesday,NY,2022,1,127940.5081392682,29761.28226392262,1820.7741246544215
791,1041,2022-03-07 22:00:00,2022-03-28 18:00:00,482.8484842566521,567.2062203400299,1,0.17470850346200617,22352.29470918017,250,-9.040120448079103,20.53370908780625,0.8508375311782086,2.271397732556691,Bearish,1800000.0,22,Monday,Late,2022,3,150292.80284844837,52113.57697310279,1820.7741246544215
1041,1341,2022-03-28 18:00:00,2022-04-22 18:00:00,567.2062203400299,566.3181697361769,-1,0.0015656573782294458,235.30703567445667,300,-37.330044015987426,2.8826387337306025,0.054313340062673444,0.07722034114120112,Bullish,2160000.0,18,Monday,NY,2022,3,150528.10988412282,52348.88400877725,1820.7741246544215
1341,1402,2022-04-22 18:00:00,2022-04-27 20:00:00,566.3181697361769,667.5217489367673,1,0.17870445380153832,26900.04365862011,61,0.0,18.00325910474092,0.9926227954719535,18.00325910474092,Bearish,439200.0,18,Friday,NY,2022,4,177428.15354274295,79248.92766739737,1820.7741246544215
1402,1508,2022-04-27 20:00:00,2022-05-06 16:00:00,667.5217489367673,590.9482927177615,-1,0.11471305068482396,20353.3247702634,106,-3.384455879971804,11.471305068482396,1.0,3.3894089553260667,Bullish,763200.0,20,Wednesday,NY,2022,4,197781.47831300634,99602.25243766076,1820.7741246544215
1508,2151,2022-05-06 16:00:00,2022-06-29 06:00:00,590.9482927177615,479.3881621125512,1,-0.18878154312308293,-37337.4926770939,643,-37.43390989000475,9.394023902214066,-2.0095918968078124,0.250949578331981,Bearish,4629600.0,16,Friday,NY,2022,5,160443.98563591242,99602.25243766076,39158.26680174832
2151,2369,2022-06-29 06:00:00,2022-07-17 10:00:00,479.3881621125512,424.3379235647527,-1,0.11483437201537261,18424.48433414347,218,-0.9895120363365262,12.316519036278873,0.9323606099834107,12.447063384775353,Bullish,1569600.0,6,Wednesday,Asia,2022,6,178868.4699700559,118026.73677180424,39158.26680174832
2369,2834,2022-07-17 10:00:00,2022-08-25 04:00:00,424.3379235647527,427.0947820405066,1,0.0064968467880368586,1162.081044606025,465,-13.812969806996767,7.278239242881912,0.08926399052340507,0.5269134259017363,Sideways,3348000.0,10,Sunday,London,2022,7,180030.5510146619,119188.81781641026,39158.26680174832
2834,2843,2022-08-25 04:00:00,2022-08-25 22:00:00,427.0947820405066,390.5670299156581,-1,0.08552610254410487,15397.311367151678,9,-0.0,8.552610254410487,1.0,8.552610254410487,Bullish,64800.0,4,Thursday,Asia,2022,8,195427.86238181358,134586.12918356195,39158.26680174832
2843,3507,2022-08-25 22:00:00,2022-10-20 06:00:00,390.5670299156581,358.7194237626594,1,-0.08154197285898945,-15935.573450228172,664,-30.25219801387943,0.9789501840672177,-8.329532409934204,0.032359638252337376,Bearish,4780800.0,22,Thursday,Late,2022,8,179492.28893158544,134586.12918356195,55093.84025197649
3507,3729,2022-10-20 06:00:00,2022-11-07 18:00:00,358.7194237626594,311.2606528190669,-1,0.13230053295076882,23746.925486202137,222,-7.2331667968251745,14.586867629104649,0.9069838454336444,2.0166640752024696,Bullish,1598400.0,6,Thursday,Asia,2022,10,203239.21441778756,158333.0546697641,55093.84025197649
3729,3933,2022-11-07 18:00:00,2022-11-24 18:00:00,311.2606528190669,366.5634944743601,1,0.17767373149936905,36110.26961260869,204,-9.331215988457819,19.44131651821599,0.9138976330789818,2.083470851201364,Bearish,1468800.0,18,Monday,NY,2022,11,239349.48403039624,194443.32428237278,55093.84025197649
3933,3999,2022-11-24 18:00:00,2022-11-30 06:00:00,366.5634944743601,317.4165511201354,-1,0.13407484404495806,32090.74474361656,66,-0.2874229350194435,14.967933906391718,0.8957471678018596,52.076337976923,Bullish,475200.0,18,Thursday,NY,2022,11,271440.22877401276,226534.06902598933,55093.84025197649
