entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,2,2022-01-01 03:00:00,2022-01-01 06:00:00,2303.599019736879,2333.354621488736,-1,-0.01291700573620469,-1291.700573620469,1,-1.291700573620469,-0.0,0.0,-0.0,Sideways,10800.0,3,Saturday,Asia,2022,1,98708.29942637953,0.0,1291.700573620469
2,8,2022-01-01 06:00:00,2022-01-02 00:00:00,2333.354621488736,2277.120791137163,-1,0.024099993131646014,2378.8693382122046,6,-0.9165591155427366,2.4099993131646014,1.0,2.629398663213917,Sideways,64800.0,6,Saturday,Asia,2022,1,101087.16876459174,2378.8693382122046,1291.700573620469
8,11,2022-01-02 00:00:00,2022-01-02 09:00:00,2277.120791137163,2363.983290849776,1,0.03814575847302115,3856.046724415644,3,-0.11907546541912728,3.814575847302115,1.0,32.03494383897973,Sideways,32400.0,0,Sunday,Asia,2022,1,104943.21548900739,6234.916062627848,1291.700573620469
11,77,2022-01-02 09:00:00,2022-01-10 15:00:00,2363.983290849776,2620.215424793771,-1,-0.10838999367541535,-11374.79446313126,66,-22.883230959503553,1.7883981793460069,-6.060730486487753,0.0781532198189554,Sideways,712800.0,9,Sunday,London,2022,1,93568.42102587612,6234.916062627848,12666.495036751729
77,90,2022-01-10 15:00:00,2022-01-12 06:00:00,2620.215424793771,2771.539424237045,1,0.057752503100077845,5403.8105253663,13,0.0,6.079055172077674,0.9500243288685178,6.079055172077674,Bullish,140400.0,15,Monday,NY_overlap,2022,1,98972.23155124242,11638.726587994148,12666.495036751729
90,149,2022-01-12 06:00:00,2022-01-19 15:00:00,2771.539424237045,2984.058072191366,-1,-0.0766789193384192,-7589.083759861064,59,-14.949165366861328,0.7060141284306765,-10.860819387405261,0.04722766195333811,Bullish,637200.0,6,Wednesday,Asia,2022,1,91383.14779138136,11638.726587994148,20255.578796612794
149,163,2022-01-19 15:00:00,2022-01-21 09:00:00,2984.058072191366,3110.193567434139,1,0.042269785704989404,3862.746074189065,14,-2.791579592518534,4.22697857049894,1.0,1.514188806160961,Sideways,151200.0,15,Wednesday,NY_overlap,2022,1,95245.89386557043,15501.472662183212,20255.578796612794
163,211,2022-01-21 09:00:00,2022-01-27 09:00:00,3110.193567434139,3234.745416825467,-1,-0.0400463336737209,-3814.2488467924395,48,-11.137984605575335,2.3026103351833083,-1.7391711077564003,0.20673491809556746,Sideways,518400.0,9,Friday,London,2022,1,91431.64501877798,15501.472662183212,24069.82764340523
211,241,2022-01-27 09:00:00,2022-01-31 03:00:00,3234.745416825467,3340.089225177845,1,0.032566336690496245,2977.593735847457,30,-1.31145266132352,3.2566336690496245,1.0,2.48322624604919,Bullish,324000.0,9,Thursday,London,2022,1,94409.23875462543,18479.06639803067,24069.82764340523
241,286,2022-01-31 03:00:00,2022-02-05 18:00:00,3340.089225177845,3378.872317424048,-1,-0.011611394077096326,-1096.2228756986308,45,-8.834376792719588,-0.0,0.0,-0.0,Sideways,486000.0,3,Monday,Asia,2022,1,93313.0158789268,18479.06639803067,25166.05051910386
286,333,2022-02-05 18:00:00,2022-02-11 15:00:00,3378.872317424048,3259.657983037247,1,-0.03528228449830462,-3292.2963736351116,47,-11.280799692082688,0.7132499538475834,-4.946692854023542,0.06322689643608959,Bullish,507600.0,18,Saturday,NY,2022,2,90020.7195052917,18479.06639803067,28458.346892738973
333,342,2022-02-11 15:00:00,2022-02-12 18:00:00,3259.657983037247,3112.114640684212,-1,0.045263442704979284,4074.6476795887816,9,-0.9243270377380597,4.526344270497928,1.0,4.896907788799991,Bearish,97200.0,15,Friday,NY_overlap,2022,2,94095.36718488048,22553.714077619454,28458.346892738973
342,349,2022-02-12 18:00:00,2022-02-13 15:00:00,3112.114640684212,3199.822694444483,1,0.02818278369751437,2651.869380309678,7,-0.3939228829476171,3.5352843197998585,0.797185774837761,8.97455941971762,Bearish,75600.0,18,Saturday,NY,2022,2,96747.23656519015,25205.583457929133,28458.346892738973
349,358,2022-02-13 15:00:00,2022-02-14 18:00:00,3199.822694444483,3121.26838722502,-1,0.0245495812489388,2375.104144667439,9,-0.31610899636591583,2.45495812489388,1.0,7.766176075710649,Sideways,97200.0,15,Sunday,NY_overlap,2022,2,99122.3407098576,27580.687602596572,28458.346892738973
358,361,2022-02-14 18:00:00,2022-02-15 03:00:00,3121.26838722502,3249.772191683847,1,0.041170379639500876,4080.90439778079,3,0.0,4.117037963950088,1.0,4.117037963950088,Sideways,32400.0,18,Monday,NY,2022,2,103203.24510763839,31661.59200037736,28458.346892738973
361,370,2022-02-15 03:00:00,2022-02-16 06:00:00,3249.772191683847,3100.805172803874,-1,0.045839218903152235,4730.756144004711,9,-1.237535400068257,4.5839218903152235,1.0,3.7040733461542956,Sideways,97200.0,3,Tuesday,Asia,2022,2,107934.00125164309,36392.34814438207,28458.346892738973
370,382,2022-02-16 06:00:00,2022-02-17 18:00:00,3100.805172803874,3311.711941846955,1,0.06801677541461615,7341.3227227339075,12,0.0,6.801677541461615,1.0,6.801677541461615,Sideways,129600.0,6,Wednesday,Asia,2022,2,115275.323974377,43733.67086711598,28458.346892738973
382,413,2022-02-17 18:00:00,2022-02-21 15:00:00,3311.711941846955,3326.127234910875,-1,-0.004352822140647916,-501.7729824660298,31,-9.788178069171094,3.794042642933304,-0.11472781279238867,0.3876147957384474,Sideways,334800.0,18,Thursday,NY,2022,2,114773.55099191098,43733.67086711598,28960.119875205004
413,436,2022-02-21 15:00:00,2022-02-24 12:00:00,3326.127234910875,3432.880908105566,1,0.03209548692972697,3683.7130057392305,23,-4.198653593448021,3.209548692972697,1.0,0.7644233136977965,Sideways,248400.0,15,Monday,NY_overlap,2022,2,118457.26399765021,47417.38387285521,28960.119875205004
436,450,2022-02-24 12:00:00,2022-02-26 06:00:00,3432.880908105566,3284.051143803341,-1,0.04335418800891544,5135.618494375857,14,-1.5416205201781663,4.726396350323137,0.9172778750548793,3.065862375636323,Bullish,151200.0,12,Thursday,London,2022,2,123592.88249202605,52553.00236723106,28960.119875205004
450,456,2022-02-26 06:00:00,2022-02-27 00:00:00,3284.051143803341,3397.744366684755,1,0.03461980885892757,4278.7619681978385,6,0.0,3.461980885892757,1.0,3.461980885892757,Bearish,64800.0,6,Saturday,Asia,2022,2,127871.6444602239,56831.7643354289,28960.119875205004
456,517,2022-02-27 00:00:00,2022-03-06 15:00:00,3397.744366684755,3681.477152618782,-1,-0.08350621921886092,-10678.0775741717,61,-18.69616481568219,1.1585793970886216,-7.207638891965674,0.06196882668240144,Sideways,658800.0,0,Sunday,Asia,2022,2,117193.5668860522,56831.7643354289,39638.197449376705
517,596,2022-03-06 15:00:00,2022-03-16 12:00:00,3681.477152618782,3328.772169944501,1,-0.09580528903279706,-11227.763548302666,79,-16.15363204589382,2.54210094315368,-3.768744482425742,0.1573702394564491,Bullish,853200.0,15,Sunday,NY_overlap,2022,3,105965.80333774953,56831.7643354289,50865.96099767937
596,606,2022-03-16 12:00:00,2022-03-17 18:00:00,3328.772169944501,3244.332048763765,-1,0.0253667469174208,2688.007715169877,10,-0.05777085434639506,3.301942277550063,0.768237139997557,57.155849864216286,Bearish,108000.0,12,Wednesday,London,2022,3,108653.81105291941,59519.77205059878,50865.96099767937
606,743,2022-03-17 18:00:00,2022-04-03 21:00:00,3244.332048763765,2646.105471101127,1,-0.18439129185022507,-20034.816584498072,137,-23.620549389498603,0.0,0.0,0.0,Bearish,1479600.0,18,Thursday,NY,2022,3,88618.99446842134,59519.77205059878,70900.77758217744
743,787,2022-04-03 21:00:00,2022-04-09 09:00:00,2646.105471101127,2621.81672837849,-1,0.009179053135977111,813.4384590825011,44,-3.565527158026982,1.7581471943494242,0.5220867266107193,0.49309600416066146,Bearish,475200.0,21,Sunday,Late,2022,4,89432.43292750383,60333.21050968128,70900.77758217744
787,789,2022-04-09 09:00:00,2022-04-09 15:00:00,2621.81672837849,2695.476588725826,1,0.028094969244052415,2512.601452519001,2,0.0,2.8094969244052415,1.0,2.8094969244052415,Sideways,21600.0,9,Saturday,London,2022,4,91945.03438002284,62845.811962200285,70900.77758217744
789,792,2022-04-09 15:00:00,2022-04-10 00:00:00,2695.476588725826,2594.937678253296,-1,0.037299122126694284,3429.469066283577,3,-0.0,3.7299122126694284,1.0,3.7299122126694284,Bullish,32400.0,15,Saturday,NY_overlap,2022,4,95374.50344630642,66275.28102848386,70900.77758217744
792,810,2022-04-10 00:00:00,2022-04-12 06:00:00,2594.937678253296,2657.609036135428,1,0.02415139230793306,2303.42704890606,18,-2.9804960305125805,3.035968927360977,0.7955085472145038,1.0186119680350174,Sideways,194400.0,0,Sunday,Asia,2022,4,97677.93049521248,68578.70807738992,70900.77758217744
810,812,2022-04-12 06:00:00,2022-04-12 12:00:00,2657.609036135428,2609.84454674169,-1,0.01797272990281329,1755.5390622562234,2,-0.0,1.797272990281329,1.0,1.797272990281329,Sideways,21600.0,6,Tuesday,Asia,2022,4,99433.4695574687,70334.24713964615,70900.77758217744
812,813,2022-04-12 12:00:00,2022-04-12 15:00:00,2609.84454674169,2630.227898135532,1,0.007810178356902453,776.593131889461,1,0.0,0.7810178356902453,1.0,0.7810178356902453,Sideways,10800.0,12,Tuesday,London,2022,4,100210.06268935816,71110.8402715356,70900.77758217744
813,857,2022-04-12 15:00:00,2022-04-18 03:00:00,2630.227898135532,2777.795714624978,-1,-0.05610457428196658,-5622.2429059556225,44,-13.523093581551237,-0.0,0.0,-0.0,Sideways,475200.0,15,Tuesday,NY_overlap,2022,4,94587.81978340253,71110.8402715356,76523.02048813306
857,866,2022-04-18 03:00:00,2022-04-19 06:00:00,2777.795714624978,2832.058543323464,1,0.019534492192062602,1847.7250270231016,9,-0.9635862542990647,2.5065297494137884,0.7793441189609343,2.601251043412919,Bullish,97200.0,3,Monday,Asia,2022,4,96435.54481042564,72958.56529855871,76523.02048813306
866,922,2022-04-19 06:00:00,2022-04-26 06:00:00,2832.058543323464,2989.458789484734,-1,-0.055578034053123115,-5359.697993405317,56,-20.01016940436542,-0.0,0.0,-0.0,Bullish,604800.0,6,Tuesday,Asia,2022,4,91075.84681702033,72958.56529855871,81882.71848153838
922,946,2022-04-26 06:00:00,2022-04-29 06:00:00,2989.458789484734,3172.79450388507,1,0.06132739312052382,5585.444261532014,24,-3.84535292703988,6.132739312052382,1.0,1.5948443298735944,Sideways,259200.0,6,Tuesday,Asia,2022,4,96661.29107855234,78544.00956009072,81882.71848153838
946,958,2022-04-29 06:00:00,2022-04-30 18:00:00,3172.79450388507,2995.400711529014,-1,0.0559108987798731,5404.41966142479,12,-0.4297581662209726,5.59108987798731,1.0,13.009851394219904,Bullish,129600.0,6,Friday,Asia,2022,4,102065.71073997713,83948.42922151551,81882.71848153838
958,981,2022-04-30 18:00:00,2022-05-03 15:00:00,2995.400711529014,3030.651660389977,1,0.011768358311889715,1201.1458553457412,23,-3.6357899788853176,1.3385658806857492,0.8791766234068934,0.36816369714956276,Bearish,248400.0,18,Saturday,NY,2022,4,103266.85659532287,85149.57507686125,81882.71848153838
