entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,6,2022-01-01 04:00:00,2022-01-02 00:00:00,485.6299989199289,491.4579605623974,1,0.012000827081173338,1200.0827081173338,5,0.0,3.1075739694154336,0.38617993326256417,3.1075739694154336,Sideways,72000.0,4,Saturday,Asia,2022,1,101200.08270811733,1200.0827081173338,-0.0
6,8,2022-01-02 00:00:00,2022-01-02 08:00:00,491.4579605623974,495.0801702056598,1,0.00737033466528314,745.8784777131581,2,0.0,0.737033466528314,1.0,0.737033466528314,Sideways,28800.0,0,Sunday,Asia,2022,1,101945.96118583049,1945.961185830492,-0.0
8,12,2022-01-02 08:00:00,2022-01-03 00:00:00,495.0801702056598,498.263839358109,-1,-0.00643061335122086,-655.5750591046451,4,-2.240253980584228,-0.0,0.0,-0.0,Sideways,57600.0,8,Sunday,London,2022,1,101290.38612672585,1945.961185830492,655.5750591046451
12,17,2022-01-03 00:00:00,2022-01-03 20:00:00,498.263839358109,513.8727686976673,1,0.03132663481995124,3173.086936963796,5,-2.5028751025379714,3.132663481995124,1.0,1.25162597159504,Bullish,72000.0,0,Monday,Asia,2022,1,104463.47306368964,5119.048122794287,655.5750591046451
17,23,2022-01-03 20:00:00,2022-01-04 20:00:00,513.8727686976673,499.3578153635786,-1,0.02824620065171901,2950.6962209324215,6,-1.298785760274912,2.824620065171901,1.0,2.1748160101278122,Bullish,86400.0,20,Monday,NY,2022,1,107414.16928462207,8069.744343726708,655.5750591046451
23,26,2022-01-04 20:00:00,2022-01-05 08:00:00,499.3578153635786,506.2066881730003,1,0.013715361207344179,1473.224130525406,3,0.0,1.3715361207344179,1.0,1.3715361207344179,Bullish,43200.0,20,Tuesday,NY,2022,1,108887.39341514747,9542.968474252115,655.5750591046451
26,27,2022-01-05 08:00:00,2022-01-05 12:00:00,506.2066881730003,497.8380547610256,-1,0.01653204828679522,1800.1316457624857,1,-0.0,1.653204828679522,1.0,1.653204828679522,Bullish,14400.0,8,Wednesday,London,2022,1,110687.52506090996,11343.1001200146,655.5750591046451
27,28,2022-01-05 12:00:00,2022-01-05 16:00:00,497.8380547610256,513.4187856214413,1,0.03129678559405202,3464.163739767559,1,0.0,3.1296785594052023,1.0,3.1296785594052023,Bullish,14400.0,12,Wednesday,London,2022,1,114151.68880067751,14807.263859782159,655.5750591046451
28,29,2022-01-05 16:00:00,2022-01-05 20:00:00,513.4187856214413,501.6915638516534,-1,0.022841434903074886,2607.3883688167384,1,-0.0,2.2841434903074886,1.0,2.2841434903074886,Bullish,14400.0,16,Wednesday,NY,2022,1,116759.07716949425,17414.652228598898,655.5750591046451
29,30,2022-01-05 20:00:00,2022-01-06 00:00:00,501.6915638516534,511.1734712585339,1,0.018899874126016236,2206.731861573258,1,0.0,1.8899874126016236,1.0,1.8899874126016236,Bullish,14400.0,20,Wednesday,NY,2022,1,118965.8090310675,19621.384090172156,655.5750591046451
30,36,2022-01-06 00:00:00,2022-01-07 00:00:00,511.1734712585339,528.2350439381955,-1,-0.03337726552525355,-3970.7533964565478,6,-6.971594155937777,-0.0,0.0,-0.0,Bullish,86400.0,0,Thursday,Asia,2022,1,114995.05563461097,19621.384090172156,4626.328455561193
36,38,2022-01-07 00:00:00,2022-01-07 08:00:00,528.2350439381955,538.1984003639845,1,0.018861596821574622,2168.990375854575,2,0.0,1.8861596821574622,1.0,1.8861596821574622,Bullish,28800.0,0,Friday,Asia,2022,1,117164.04601046554,21790.374466026733,4626.328455561193
38,43,2022-01-07 08:00:00,2022-01-08 04:00:00,538.1984003639845,551.0030839351112,-1,-0.02379175330596839,-2787.538079010126,5,-6.072117405692623,-0.0,0.0,-0.0,Bullish,72000.0,8,Friday,London,2022,1,114376.50793145542,21790.374466026733,7413.866534571318
43,44,2022-01-08 04:00:00,2022-01-08 08:00:00,551.0030839351112,559.6217413631449,1,0.015641758965270425,1789.0497683531667,1,0.0,1.5641758965270425,1.0,1.5641758965270425,Bullish,14400.0,4,Saturday,Asia,2022,1,116165.55769980857,23579.424234379898,7413.866534571318
44,47,2022-01-08 08:00:00,2022-01-08 20:00:00,559.6217413631449,558.6698941863038,-1,0.0017008759783394556,197.58320660201042,3,-2.131827259225161,0.17008759783394556,1.0,0.0797848874001949,Bullish,43200.0,8,Saturday,London,2022,1,116363.14090641058,23777.00744098191,7413.866534571318
47,48,2022-01-08 20:00:00,2022-01-09 00:00:00,558.6698941863038,570.1257439065023,1,0.020505579125368323,2386.093593132786,1,0.0,2.0505579125368323,1.0,2.0505579125368323,Bullish,14400.0,20,Saturday,NY,2022,1,118749.23449954338,26163.101034114698,7413.866534571318
48,50,2022-01-09 00:00:00,2022-01-09 08:00:00,570.1257439065023,565.553129481154,-1,0.008020361252268238,952.4117591166523,2,-0.7444692251474816,0.8020361252268238,1.0,1.0773260977549985,Bullish,28800.0,0,Sunday,Asia,2022,1,119701.64625866002,27115.512793231348,7413.866534571318
50,51,2022-01-09 08:00:00,2022-01-09 12:00:00,565.553129481154,571.5691380365404,1,0.010637388853113716,1273.3129576112315,1,0.0,1.0637388853113716,1.0,1.0637388853113716,Bullish,14400.0,8,Sunday,London,2022,1,120974.95921627127,28388.82575084258,7413.866534571318
51,52,2022-01-09 12:00:00,2022-01-09 16:00:00,571.5691380365404,565.0736114241876,-1,0.01136437603098428,1374.804926866694,1,-0.0,1.136437603098428,1.0,1.136437603098428,Bullish,14400.0,12,Sunday,London,2022,1,122349.76414313796,29763.630677709276,7413.866534571318
