entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,135,2022-01-01 04:00:00,2022-01-23 12:00:00,1471.416647254858,1369.20558492336,-1,0.06946439169502916,6946.439169502916,134,-17.511505879352107,7.78702592566034,0.8920529141443507,0.4446805419996493,Sideways,1929600.0,4,Saturday,Asia,2022,1,106946.43916950292,6946.439169502916,-0.0
135,365,2022-01-23 12:00:00,2022-03-02 20:00:00,1369.20558492336,1504.872728645322,1,0.09908456788069264,10596.741711488978,230,-19.383916156632665,9.908456788069264,1.0,0.5111689871130015,Bearish,3312000.0,12,Sunday,London,2022,1,117543.18088099189,17543.180880991895,-0.0
365,545,2022-03-02 20:00:00,2022-04-01 20:00:00,1504.872728645322,1333.222351380965,-1,0.11406305264025607,13407.33402833172,180,-5.5379263937492595,13.570969244927367,0.8404930449819654,2.4505506718625085,Bullish,2592000.0,20,Wednesday,NY,2022,3,130950.51490932361,30950.514909323614,-0.0
545,721,2022-04-01 20:00:00,2022-05-01 04:00:00,1333.222351380965,1336.225627944666,1,0.0022526449249746783,294.9850128333088,176,-15.689593111483479,5.068395326059627,0.04444493335775318,0.3230418590237361,Bearish,2534400.0,20,Friday,NY,2022,4,131245.49992215692,31245.499922156923,-0.0
721,1070,2022-05-01 04:00:00,2022-06-28 08:00:00,1336.225627944666,1553.218632618067,-1,-0.16239248831589292,-21313.283312622396,349,-85.79850826192835,1.8402211400669555,-8.82461812768787,0.02144817173801054,Bullish,5025600.0,4,Sunday,Asia,2022,5,109932.21660953453,31245.499922156923,21313.283312622396
1070,1116,2022-06-28 08:00:00,2022-07-06 00:00:00,1553.218632618067,2075.519303856445,1,0.33626989804906016,36966.89527159538,46,-2.048740286193751,34.85709610003318,0.964710017966012,17.013916470980508,Bearish,662400.0,8,Tuesday,London,2022,6,146899.1118811299,68212.39519375231,21313.283312622396
1116,1377,2022-07-06 00:00:00,2022-08-18 12:00:00,2075.519303856445,1873.477524543987,-1,0.09734516992304121,14299.919007612432,261,-32.292252757047365,11.314229253985298,0.8603782700333085,0.35036977256150437,Bullish,3758400.0,0,Wednesday,Asia,2022,7,161199.03088874236,82512.31420136474,21313.283312622396
1377,1436,2022-08-18 12:00:00,2022-08-28 08:00:00,1873.477524543987,2580.99125459806,1,0.37764730069355124,60876.37888954993,59,-0.11669521648568493,37.764730069355124,1.0,323.6184927424831,Bearish,849600.0,12,Thursday,London,2022,8,222075.4097782923,143388.6930909147,21313.283312622396
1436,1723,2022-08-28 08:00:00,2022-10-15 04:00:00,2580.99125459806,2679.156203889257,-1,-0.03803381709113318,-8446.375515946018,287,-45.88357284146394,1.814316500335944,-2.096316551389503,0.03954174420123595,Bullish,4132800.0,8,Sunday,London,2022,8,213629.03426234628,143388.6930909147,29759.658828568412
1723,3081,2022-10-15 04:00:00,2023-05-29 12:00:00,2679.156203889257,863.1671898544537,1,-0.6778212526013161,-144802.299595713,1358,-78.1634341757856,7.885768584731601,-8.595500176275923,0.10088820518040324,Bearish,19555200.0,4,Saturday,Asia,2022,10,68826.73466663326,143388.6930909147,174561.95842428142
3081,3337,2023-05-29 12:00:00,2023-07-11 04:00:00,863.1671898544537,864.1183559720419,-1,-0.0011019488793921894,-75.84354313812007,256,-24.286456949150192,6.709472561051499,-0.01642377801481751,0.2762639513494895,Bullish,3686400.0,12,Monday,London,2023,5,68750.89112349514,143388.6930909147,174637.80196741954
3337,3420,2023-07-11 04:00:00,2023-07-25 00:00:00,864.1183559720419,987.4797351329787,1,0.14275981792120174,9814.864698710528,83,-6.670651941986128,14.829581752136134,0.9626692128430246,2.223108308019554,Bearish,1195200.0,4,Tuesday,Asia,2023,7,78565.75582220567,153203.55778962522,174637.80196741954
3420,3622,2023-07-25 00:00:00,2023-08-27 16:00:00,987.4797351329787,920.2952318590602,-1,0.06803633622402505,5345.326178814237,202,-20.212195820513166,7.000894379903566,0.9718234918573678,0.3463698077176961,Bullish,2908800.0,0,Tuesday,Asia,2023,7,83911.08200101991,158548.88396843945,174637.80196741954
3622,3671,2023-08-27 16:00:00,2023-09-04 20:00:00,920.2952318590602,1138.215476557532,1,0.23679384305649154,19869.627582049896,49,0.0,23.679384305649155,1.0,23.679384305649155,Bearish,705600.0,16,Sunday,NY,2023,8,103780.70958306981,178418.51155048935,174637.80196741954
3671,3891,2023-09-04 20:00:00,2023-10-11 12:00:00,1138.215476557532,1102.103428626608,-1,0.03172689940936546,3292.6401335746255,220,-33.51652578249724,7.3258880104267625,0.4330792303159606,0.21857539943034415,Bullish,3168000.0,20,Monday,NY,2023,9,107073.34971664443,181711.15168406398,174637.80196741954
3891,3999,2023-10-11 12:00:00,2023-10-29 12:00:00,1102.103428626608,1009.465845311404,1,-0.08405525371665423,-9000.077576724594,108,-8.90931735860725,4.656203555359939,-1.8052315092602624,0.5226218090504546,Bearish,1555200.0,12,Wednesday,London,2023,10,98073.27213991983,181711.15168406398,183637.87954414415
