entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,2,2022-01-01 02:00:00,2022-01-01 04:00:00,2333.513917215304,2297.442678537135,-1,0.015457905955501783,1545.7905955501783,1,-0.0,1.5457905955501783,1.0,1.5457905955501783,Sideways,7200.0,2,Saturday,Asia,2022,1,101545.79059555018,1545.7905955501783,-0.0
2,29,2022-01-01 04:00:00,2022-01-03 10:00:00,2297.442678537135,2438.507712837654,1,0.061400893967173964,6235.002321170227,27,-2.6090392969660536,6.140089396717396,1.0,2.3533909220368807,Sideways,194400.0,4,Saturday,Asia,2022,1,107780.79291672041,7780.792916720406,-0.0
29,185,2022-01-03 10:00:00,2022-01-16 10:00:00,2438.507712837654,2338.08129283262,-1,0.04118355643344229,4438.796367526912,156,-12.963047365297875,5.305504025767505,0.7762421107103881,0.4092790742993317,Bullish,1123200.0,10,Monday,London,2022,1,112219.58928424731,12219.589284247319,-0.0
185,242,2022-01-16 10:00:00,2022-01-21 04:00:00,2338.08129283262,2543.272737721212,1,0.08776061188189033,9848.459820719967,57,-2.7349365630903177,9.428660193917636,0.9307856055572359,3.4474877118406737,Bearish,410400.0,10,Sunday,London,2022,1,122068.04910496729,22068.049104967286,-0.0
242,2252,2022-01-21 04:00:00,2022-07-07 16:00:00,2543.272737721212,19147.9750354727,-1,-6.528872051933134,-796966.6742354223,2010,-910.285763389358,7.990445680570302,-81.708484269017,0.008777953036218733,Bullish,14472000.0,4,Friday,Asia,2022,1,-674898.625130455,22068.049104967286,796966.6742354223
2252,2260,2022-07-07 16:00:00,2022-07-08 08:00:00,19147.9750354727,19852.66710645023,1,0.036802433138336976,-24837.91152651912,8,-0.2893699228684654,3.6802433138336976,1.0,12.718126601936342,Sideways,57600.0,16,Thursday,NY,2022,7,-699736.5366569741,22068.049104967286,821804.5857619414
2260,2302,2022-07-08 08:00:00,2022-07-11 20:00:00,19852.66710645023,18433.54096434424,-1,0.07148289620213844,-50019.19421869432,42,-4.518542883828158,7.148289620213843,1.0,1.5819899919059162,Sideways,302400.0,8,Friday,London,2022,7,-749755.7308756685,22068.049104967286,871823.7799806357
2302,2631,2022-07-11 20:00:00,2022-08-08 06:00:00,18433.54096434424,18748.11017461706,1,0.017065045228222164,-12794.615457512047,329,-15.492515051086786,7.5454659260937085,0.22616290889616072,0.4870394446100216,Bearish,2368800.0,20,Monday,NY,2022,7,-762550.3463331806,22068.049104967286,884618.3954381478
2631,2652,2022-08-08 06:00:00,2022-08-10 00:00:00,18748.11017461706,16532.00570954834,-1,0.11820415201469692,-90136.61705682706,21,-0.0,11.820415201469691,1.0,11.820415201469691,Bullish,151200.0,6,Monday,Asia,2022,8,-852686.9633900076,22068.049104967286,974755.0124949749
2652,2691,2022-08-10 00:00:00,2022-08-13 06:00:00,16532.00570954834,18671.08321621856,1,0.12939007790414458,-110329.23262088156,39,-3.0817983969538387,12.939007790414458,1.0,4.19852505705884,Bearish,280800.0,0,Wednesday,Asia,2022,8,-963016.1960108893,22068.049104967286,1085084.2451158564
2691,3999,2022-08-13 06:00:00,2022-11-30 06:00:00,18671.08321621856,125479.1282240875,-1,-5.720506077284823,5508940.0018040035,1308,-578.3223971460669,4.057179814609235,-140.99710485313528,0.007015429170011053,Bullish,9417600.0,6,Saturday,Asia,2022,8,4545923.805793114,5531008.050908971,1085084.2451158564
