entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,10,2022-01-01 00:05:00,2022-01-01 00:50:00,482.4694402046899,499.1419639978479,-1,-0.03455664214936527,-3455.664214936527,9,-4.139616538492463,1.7563742022242201,-1.9674988453829352,0.4242842750995106,Sideways,2700.0,0,Saturday,Asia,2022,1,96544.33578506348,0.0,3455.664214936527
10,27,2022-01-01 00:50:00,2022-01-01 02:15:00,499.1419639978479,466.9323789429832,-1,0.06452990807842307,6229.997113702558,17,-2.4323922611650506,6.452990807842307,1.0,2.6529400339201445,Sideways,5100.0,0,Saturday,Asia,2022,1,102774.33289876604,6229.997113702558,3455.664214936527
27,201,2022-01-01 02:15:00,2022-01-01 16:45:00,466.9323789429832,486.1320086117799,1,0.04111865129648917,4225.941956693656,174,-17.98901687246253,4.111865129648917,1.0,0.22857642298080968,Bearish,52200.0,2,Saturday,Asia,2022,1,107000.27485545969,10455.939070396213,3455.664214936527
201,236,2022-01-01 16:45:00,2022-01-01 19:40:00,486.1320086117799,433.0590213003885,-1,0.10917402345702143,11681.650516977697,35,-0.0,10.917402345702143,1.0,10.917402345702143,Bullish,10500.0,16,Saturday,NY,2022,1,118681.92537243738,22137.58958737391,3455.664214936527
236,250,2022-01-01 19:40:00,2022-01-01 20:50:00,433.0590213003885,474.1819518635146,1,0.09495918232956391,11269.938590664979,14,0.0,9.495918232956392,1.0,9.495918232956392,Bullish,4200.0,19,Saturday,NY,2022,1,129951.86396310237,33407.52817803889,3455.664214936527
250,386,2022-01-01 20:50:00,2022-01-02 08:10:00,474.1819518635146,424.0993978418957,-1,0.10561885332159227,13725.366858786421,136,-5.7151957804750575,10.561885332159227,1.0,1.8480356120505994,Sideways,40800.0,20,Saturday,NY,2022,1,143677.23082188878,47132.89503682531,3455.664214936527
386,404,2022-01-02 08:10:00,2022-01-02 09:40:00,424.0993978418957,503.1401270948006,1,0.18637312303464126,26777.57421724443,18,-2.1396587584703752,18.637312303464128,1.0,8.710413391707279,Bearish,5400.0,8,Sunday,London,2022,1,170454.8050391332,73910.46925406974,3455.664214936527
404,511,2022-01-02 09:40:00,2022-01-02 18:35:00,503.1401270948006,451.100746489336,-1,0.10342919954714613,17630.0040441624,107,-6.129989369779265,10.342919954714613,1.0,1.6872655612920013,Bullish,32100.0,9,Sunday,London,2022,1,188084.8090832956,91540.47329823214,3455.664214936527
511,523,2022-01-02 18:35:00,2022-01-02 19:35:00,451.100746489336,507.1669851068879,1,0.12428762101123514,23376.61346931516,12,-0.7239486190202649,12.428762101123514,1.0,17.168016865538917,Bearish,3600.0,18,Sunday,NY,2022,1,211461.42255261078,114917.0867675473,3455.664214936527
523,560,2022-01-02 19:35:00,2022-01-02 22:40:00,507.1669851068879,457.3649486403463,-1,0.09819652684223046,20764.77725578368,37,-1.3838345233248006,10.030001650845078,0.97902802273175,7.24797761711205,Bearish,11100.0,19,Sunday,NY,2022,1,232226.19980839445,135681.86402333097,3455.664214936527
560,611,2022-01-02 22:40:00,2022-01-03 02:55:00,457.3649486403463,508.2022684156238,1,0.11115263626215022,25812.554317843886,51,-4.636891754301109,11.115263626215022,1.0,2.3971367491821813,Sideways,15300.0,22,Sunday,Late,2022,1,258038.75412623835,161494.41834117487,3455.664214936527
611,731,2022-01-03 02:55:00,2022-01-03 12:55:00,508.2022684156238,459.7968099331816,-1,0.09524841090015501,24577.781281180018,120,-3.7019238165735047,9.524841090015501,1.0,2.572943572575105,Bullish,36000.0,2,Monday,Asia,2022,1,282616.5354074184,186072.19962235488,3455.664214936527
