entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,282,2022-01-01 04:00:00,2022-02-17 00:00:00,2198.59684184039,2562.932675326975,1,0.16571288858106836,16571.288858106836,281,-26.24719336425201,21.9016437749344,0.7566230657569204,0.8344375518932193,Sideways,4046400.0,4,Saturday,Asia,2022,1,116571.28885810684,16571.288858106836,-0.0
282,609,2022-02-17 00:00:00,2022-04-12 12:00:00,2562.932675326975,1881.958938016556,-1,0.2657009853852449,30973.106317227008,327,-21.841221754743103,26.57009853852449,1.0,1.2165115503556687,Bullish,4708800.0,0,Thursday,Asia,2022,2,147544.39517533383,47544.39517533385,-0.0
609,1119,2022-04-12 12:00:00,2022-07-06 12:00:00,1881.958938016556,1951.886984390706,1,0.037157052134117796,5482.314783626757,510,-50.14648275309375,6.68617684171211,0.5557294252570666,0.13333291737793138,Bearish,7344000.0,12,Tuesday,London,2022,4,153026.7099589606,53026.70995896061,-0.0
1119,1340,2022-07-06 12:00:00,2022-08-12 08:00:00,1951.886984390706,1290.176376964851,-1,0.3390107176888687,51877.69476875358,221,-4.44926761763591,33.92008947722401,0.9994393379077049,7.62374673592847,Bullish,3182400.0,12,Wednesday,London,2022,7,204904.4047277142,104904.4047277142,-0.0
1340,1427,2022-08-12 08:00:00,2022-08-26 20:00:00,1290.176376964851,1729.692628567985,1,0.34066369486403003,69803.49160845773,87,-4.16760730257052,42.43124949489463,0.8028603892633872,10.18120144590486,Bearish,1252800.0,8,Friday,London,2022,8,274707.8963361719,174707.89633617192,-0.0
1427,1808,2022-08-26 20:00:00,2022-10-29 08:00:00,1729.692628567985,1647.401270873642,-1,0.04757571162367269,13069.423656835485,381,-124.76668642903657,4.7575711623672685,1.0,0.03813174252305905,Bullish,5486400.0,20,Friday,NY,2022,8,287777.3199930074,187777.3199930074,-0.0
1808,2275,2022-10-29 08:00:00,2023-01-15 04:00:00,1647.401270873642,1884.561677921905,1,0.14396031570528844,41428.51383901516,467,-35.88383135255224,25.768667089354146,0.5586641916948938,0.7181135937292088,Bearish,6724800.0,8,Saturday,London,2022,10,329205.83383202256,229205.83383202256,-0.0
2275,2602,2023-01-15 04:00:00,2023-03-10 16:00:00,1884.561677921905,1585.412663350651,-1,0.15873665376721646,52257.03246314156,327,-19.13992391457844,16.117509608482973,0.9848708493008755,0.842088488983315,Sideways,4708800.0,4,Sunday,Asia,2023,1,381462.8662951641,281462.8662951641,-0.0
2602,3649,2023-03-10 16:00:00,2023-09-01 04:00:00,1585.412663350651,880.3498954515621,1,-0.4447187689348914,-169643.69629316044,1047,-66.32732394444646,8.338427500879764,-5.333364940667415,0.1257163263192067,Bearish,15076800.0,16,Friday,NY,2023,3,211819.17000200367,281462.8662951641,169643.69629316044
3649,3976,2023-09-01 04:00:00,2023-10-25 16:00:00,880.3498954515621,719.5666427142401,-1,0.1826356242762439,38685.726346991774,327,-9.857306600143566,21.85210202481279,0.8357805764812165,2.2168430902306038,Bullish,4708800.0,4,Friday,Asia,2023,9,250504.89634899545,320148.5926421559,169643.69629316044
3976,3999,2023-10-25 16:00:00,2023-10-29 12:00:00,719.5666427142401,700.4376907103298,1,-0.026583989401947505,-6659.419509677653,23,-4.826964777701626,2.4920358767319906,-1.0667578926194776,0.5162738887683744,Bearish,331200.0,16,Wednesday,NY,2023,10,243845.4768393178,320148.5926421559,176303.1158028381
