entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1,2,2022-01-01 01:00:00,2022-01-01 02:00:00,2293.696606117822,2273.238531392681,-1,0.008919259273686975,891.9259273686974,1,-0.0,0.8919259273686975,1.0,0.8919259273686975,Sideways,3600.0,1,Saturday,Asia,2022,1,100891.92592736869,891.9259273686974,-0.0
2,73,2022-01-01 02:00:00,2022-01-04 01:00:00,2273.238531392681,2375.863223460201,1,0.045144709035284336,4554.736640000519,71,-7.134928528684159,5.443012023175364,0.8294067483787708,0.762868471813435,Sideways,255600.0,2,Saturday,Asia,2022,1,105446.66256736922,5446.662567369217,-0.0
73,103,2022-01-04 01:00:00,2022-01-05 07:00:00,2375.863223460201,2217.844291450946,-1,0.06651011322912626,7013.269466989194,30,-1.1980764866618587,6.651011322912625,1.0,5.551407941778416,Bullish,108000.0,1,Tuesday,Asia,2022,1,112459.93203435841,12459.932034358411,-0.0
103,108,2022-01-05 07:00:00,2022-01-05 12:00:00,2217.844291450946,2318.998694766093,1,0.045609335021878694,5129.2227166927605,5,0.0,6.040517891368702,0.7550566994768758,6.040517891368702,Bearish,18000.0,7,Wednesday,Asia,2022,1,117589.15475105117,17589.154751051174,-0.0
108,153,2022-01-05 12:00:00,2022-01-07 09:00:00,2318.998694766093,2160.216465757534,-1,0.06847016747656032,8051.349119231641,45,-2.68942990791996,8.047197871623856,0.850857261979363,2.99215750071273,Sideways,162000.0,12,Wednesday,London,2022,1,125640.50387028282,25640.503870282817,-0.0
153,593,2022-01-07 09:00:00,2022-01-25 17:00:00,2160.216465757534,2030.512053662765,1,-0.060042321753753014,-7543.747558683171,440,-25.95266527147977,0.0,0.0,0.0,Sideways,1584000.0,9,Friday,London,2022,1,118096.75631159965,25640.503870282817,7543.747558683171
593,945,2022-01-25 17:00:00,2022-02-09 09:00:00,2030.512053662765,1914.51498511503,-1,0.05712700318054864,6746.51377342523,352,-20.294061604319815,5.790149717716453,0.9866239383371016,0.28531251311881084,Bullish,1267200.0,17,Tuesday,NY,2022,1,124843.27008502488,32387.017643708048,7543.747558683171
945,1172,2022-02-09 09:00:00,2022-02-18 20:00:00,1914.51498511503,2152.29900134006,1,0.12420065555702253,15505.615986442508,227,-11.450611402676037,13.779612244668904,0.9013363609347835,1.2033953262485682,Bearish,817200.0,9,Wednesday,London,2022,2,140348.8860714674,47892.63363015056,7543.747558683171
1172,1357,2022-02-18 20:00:00,2022-02-26 13:00:00,2152.29900134006,1858.645082731947,-1,0.1364373251231723,19148.826599607863,185,-2.0539081123432723,15.963316798123905,0.8546928363860269,7.7721669738728485,Bullish,666000.0,20,Friday,NY,2022,2,159497.71267107525,67041.46022975842,7543.747558683171
1357,1503,2022-02-26 13:00:00,2022-03-04 15:00:00,1858.645082731947,2077.544988559906,1,0.117773913837389,18784.66986938384,146,-11.376313448911246,12.722382201955096,0.9257221797604087,1.1183220521383115,Bearish,525600.0,13,Saturday,NY_overlap,2022,2,178282.3825404591,85826.13009914226,7543.747558683171
1503,2151,2022-03-04 15:00:00,2022-03-31 15:00:00,2077.544988559906,2830.175061314513,-1,-0.36226896500388595,-64586.17420135897,648,-96.92612186134954,8.44930584076603,-4.28755890520637,0.08717263910396164,Bullish,2332800.0,15,Friday,NY_overlap,2022,3,113696.20833910012,85826.13009914226,72129.92176004214
2151,2373,2022-03-31 15:00:00,2022-04-09 21:00:00,2830.175061314513,3417.094423917581,1,0.207379172626327,23578.22561611307,222,-3.230814541462279,20.7379172626327,1.0,6.418789130881724,Bearish,799200.0,15,Thursday,NY_overlap,2022,3,137274.4339552132,109404.35571525534,72129.92176004214
2373,2982,2022-04-09 21:00:00,2022-05-05 06:00:00,3417.094423917581,4443.239188565624,-1,-0.30029745665371577,-41223.16338032899,609,-70.53624597632997,12.207585840597023,-2.459925005442595,0.17306826684104445,Bullish,2192400.0,21,Saturday,Late,2022,4,96051.2705748842,109404.35571525534,113353.08514037113
2982,3106,2022-05-05 06:00:00,2022-05-10 10:00:00,4443.239188565624,5251.698174010069,1,0.18195261410300834,17476.779769015535,124,0.0,18.356906970585783,0.991194292124269,18.356906970585783,Bearish,446400.0,6,Thursday,Asia,2022,5,113528.05034389974,126881.13548427087,113353.08514037113
